ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Keyboard&Mouse,45.89998,0,0,0,-1
Keyboard&Mouse,45.91998,0,0,0,1
Keyboard&Mouse,45.93998,0,0,0,-1
Keyboard&Mouse,45.95998,0,0,-1,1
Keyboard&Mouse,45.97998,0,0,1,0
Keyboard&Mouse,46.03998,0,0,0,-1
Keyboard&Mouse,46.05998,0,0,0,1
Keyboard&Mouse,46.07998,0,0,0,-1
Keyboard&Mouse,46.09998,0,0,1,0
Keyboard&Mouse,46.11998,0,0,5,-3
Keyboard&Mouse,46.13998,0,0,-2,1
Keyboard&Mouse,46.15998,0,0,3,-2
Keyboard&Mouse,46.17999,0,0,-3,2
Keyboard&Mouse,46.19999,0,0,-4,3
Keyboard&Mouse,46.35999,0,0,1,0
Keyboard&Mouse,46.37998,0,0,-1,0
Keyboard&Mouse,46.41998,0,0,1,-1
Keyboard&Mouse,46.43998,0,0,-1,1
Keyboard&Mouse,46.47998,0,0,1,0
Keyboard&Mouse,46.49998,0,0,-1,0
Keyboard&Mouse,47.83998,0,0,5,0
Keyboard&Mouse,47.85998,0,0,2,0
Keyboard&Mouse,47.87998,0,0,2,2
Keyboard&Mouse,47.89998,0,0,-1,0
Keyboard&Mouse,47.91998,0,0,1,1
Keyboard&Mouse,47.93998,0,0,0,1
Keyboard&Mouse,47.95998,0,0,-1,-1
Keyboard&Mouse,47.97998,0,0,-2,0
Keyboard&Mouse,47.99998,0,0,1,0
Keyboard&Mouse,48.01998,0,0,-3,0
Keyboard&Mouse,48.03998,0,0,-2,-2
Keyboard&Mouse,48.05998,0,0,1,0
Keyboard&Mouse,48.07998,0,0,2,1
Keyboard&Mouse,48.09998,0,0,-4,-2
Keyboard&Mouse,48.11998,0,0,-1,1
Keyboard&Mouse,48.13998,0,0,0,-1
Keyboard&Mouse,48.41998,0,0,1,0
Keyboard&Mouse,48.43998,0,0,-1,-1
Keyboard&Mouse,48.45998,0,0,1,1
Keyboard&Mouse,48.49998,0,0,0,-1
Keyboard&Mouse,48.53998,0,0,0,1
Keyboard&Mouse,48.55998,0,0,-1,0
Keyboard&Mouse,48.59998,0,0,1,0
Keyboard&Mouse,48.61998,0,0,-1,-1
Keyboard&Mouse,48.67998,0,0,0,1
Keyboard&Mouse,48.71998,0,0,1,-1
Keyboard&Mouse,48.73998,0,0,-1,1
Keyboard&Mouse,48.87998,0,0,0,-1
Keyboard&Mouse,48.89998,0,0,0,1
Keyboard&Mouse,48.91998,0,0,1,0
Keyboard&Mouse,48.95998,0,0,-1,-1
Keyboard&Mouse,48.97998,0,0,0,1
Keyboard&Mouse,49.09998,0,0,1,0
Keyboard&Mouse,49.13998,0,0,-1,-1
Keyboard&Mouse,49.15998,0,0,0,1
Keyboard&Mouse,49.17998,0,1,1,-1
Keyboard&Mouse,49.19998,0,0,-1,1
Keyboard&Mouse,49.21998,0,0,1,-1
Keyboard&Mouse,49.23998,0,0,-1,0
Keyboard&Mouse,49.25998,0,0,2,-1
Keyboard&Mouse,49.29998,0,0,-2,0
Keyboard&Mouse,49.31998,0,0,0,2
Keyboard&Mouse,49.33998,0,0,0,-1
Keyboard&Mouse,49.35998,0,0,0,1
Keyboard&Mouse,49.37998,0,0,0,-1
Keyboard&Mouse,49.39998,0,0,0,1
Keyboard&Mouse,49.41998,0,0,0,-1
Keyboard&Mouse,49.43998,0,0,0,1
Keyboard&Mouse,49.45998,0,0,0,-1
Keyboard&Mouse,49.47998,0,0,0,1
Keyboard&Mouse,49.51998,0,0,0,-1
Keyboard&Mouse,49.53998,-0.707107,-0.292893,0,1
Keyboard&Mouse,49.71998,0.707107,0.292893,0,0
Keyboard&Mouse,50.25998,0,0,-2,0
Keyboard&Mouse,50.27998,0,0,1,0
Keyboard&Mouse,50.35998,0,0,-1,0
Keyboard&Mouse,50.39998,0,0,1,0
Keyboard&Mouse,50.43998,0,0,-1,0
Keyboard&Mouse,50.45998,0,0,-1,-1
Keyboard&Mouse,50.47998,0,0,0,1
Keyboard&Mouse,50.49998,0,0,0,-1
Keyboard&Mouse,50.51998,0,0,-2,0
Keyboard&Mouse,50.53998,0,0,-2,1
Keyboard&Mouse,50.55998,0,0,3,0
Keyboard&Mouse,50.57998,0,0,2,0
Keyboard&Mouse,50.59998,0,0,-1,0
