ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Gamepad,36.41999,0.03280258,0.01838863,8.285046E-06,-0.000332335
Gamepad,36.43999,0.004789025,0.002565235,4.768372E-06,-0.0001944229
Gamepad,36.45999,0.006785065,0.002367437,2.837181E-05,-0.001184052
Gamepad,36.47999,0.005811274,0.0044595,0,0
Gamepad,36.49999,0.003332496,0.0003616214,0,0
Gamepad,36.51999,0.0002062321,0.00195241,0,0
Gamepad,36.53999,0.00388068,0.0004186928,0,0
Gamepad,36.55999,0.008254617,0.0008850098,0,0
Gamepad,36.57999,0.01963246,0.002073407,0,0
Gamepad,36.59999,0.03485823,-0.002182901,0,0
Gamepad,36.61999,0.04520935,-0.009574711,0,0
Gamepad,36.63999,0.05217946,-0.01050645,0,0
Gamepad,36.65999,0.06856257,-0.01886049,0,0
Gamepad,36.67999,0.05439895,-0.02228269,0,0
Gamepad,36.69999,0.007712364,-0.006212503,0,0
Gamepad,36.71999,0.01498586,-0.01677015,0,0
Gamepad,36.73999,0.005952835,-0.009201288,0,0
Gamepad,36.75999,0.02014375,-0.03733242,0,0
Gamepad,36.77999,0.03227317,-0.03419206,0,0
Gamepad,36.79999,0.06308424,-0.06244496,0,0
Gamepad,36.81999,0.04244882,-0.04536232,0,0
Gamepad,36.83999,0.02169895,-0.02505417,0,0
Gamepad,36.85999,0.004343092,-0.005346805,0,0
Gamepad,36.87999,-0.04330534,-0.01347438,-4.130602E-05,0.001707479
Gamepad,36.89999,-0.06759256,-0.001961663,0,0
Gamepad,36.91999,-0.1225425,-0.004310295,0,0
Gamepad,36.95999,-0.07552165,0.002578676,0,0
Gamepad,36.97999,-0.04644978,-0.002415642,0,0
Gamepad,36.99999,-0.01141483,-0.0006380528,0,0
Gamepad,37.01999,-0.009571791,-0.004303634,0,0
Gamepad,37.03999,-0.004674315,-0.0042869,0,0
Gamepad,37.05999,-0.0002378225,-0.003449589,0,0
Gamepad,37.07999,-0.002945542,-0.01867059,0,0
Gamepad,37.09999,-0.003347695,-0.0205474,0,0
Gamepad,37.11999,-0.0002989173,-0.005594157,0,0
Gamepad,37.13999,-0.0007006526,-0.01424796,0,0
Gamepad,37.15999,-0.001257896,-0.03275668,0,0
Gamepad,37.17999,0.01117688,-0.01670446,0,0
Gamepad,37.19999,0.05051374,-0.0833967,0,0
Gamepad,37.21999,0.01407355,-0.02054295,0,0
Gamepad,37.23999,0.03849691,-0.04711654,0,0
Gamepad,37.25999,0.03603637,-0.04015034,0,0
Gamepad,37.27999,0.0254727,-0.05232698,0,0
Gamepad,37.29999,0.005876899,-0.01739992,0,0
Gamepad,37.31999,0.01278257,-0.03850791,0,0
Gamepad,37.33998,0.005272627,-0.01526603,0,0
Gamepad,37.35999,0.004675746,-0.0132744,0,0
Gamepad,37.37999,0.003425241,-0.007010102,0,0
Gamepad,37.39999,0.0001605153,-0.002491027,0,0
Gamepad,37.41999,0.01263517,-0.001591891,0,0
Gamepad,37.43999,0.03595877,-0.001931131,0,0
Gamepad,37.45999,0.01961756,-0.001001358,0,0
Gamepad,37.47999,0.05949205,-0.002832651,0,0
Gamepad,37.49999,0.02484012,-0.001099497,0,0
Gamepad,37.51999,0.0203436,0.02464771,0,0
Gamepad,37.53999,0.01018006,0.03024359,0,0
Gamepad,37.55999,0.003827453,0.0161978,0,0
Gamepad,37.57999,0.003718317,0.02280095,0,0
Gamepad,37.59999,-0.001558959,0.05071364,0,0
Gamepad,37.61999,-0.0004915595,0.01924302,-3.135204E-05,0.001219494
Gamepad,37.63999,-0.001103103,0.05675773,0,0
Gamepad,37.65999,-0.0003535748,0.02897121,0,0
Gamepad,37.67999,-0.0002064705,0.02884723,0,0
Gamepad,37.69999,-4.136562E-05,0.01160663,0,0
Gamepad,37.71999,-1.341105E-05,0.007061419,0,0
Gamepad,37.73999,-4.589558E-06,0.006145949,0,0
Gamepad,37.75999,4.708767E-06,-0.006211331,-2.497435E-05,0.0009287987
Gamepad,37.77999,0.0003590584,-0.05677611,-0.3518457,-0.0007289145
Gamepad,37.79999,0.002028763,-0.1021327,-0.6477831,-0.02651254
Gamepad,37.81999,0.001062155,-0.03477135,0,0
Gamepad,37.83998,-0.05802774,-0.2712382,0,0
Gamepad,37.85999,-0.2962113,-0.03313887,0,0
Gamepad,37.89999,-0.2920215,-0.03916079,0,0
Gamepad,37.91999,-0.06562977,-0.08559752,0,0
Gamepad,37.93999,-0.0424215,-0.08145922,0,0
Gamepad,37.95999,-0.01933765,-0.03828484,-0.03605242,-0.01577557
Gamepad,37.97999,-0.03307885,-0.03322512,-0.3331047,-0.07738937
Gamepad,37.99998,-0.03611101,0.01786649,-0.3528905,-0.08337133
Gamepad,38.01999,-0.02408995,0.4038692,-0.02691746,-0.02808779
Gamepad,38.03999,-0.06679907,0.3471271,-0.09083849,-0.08446953
Gamepad,38.05999,-0.005812612,0.01416302,-0.07617754,-0.07520792
Gamepad,38.07999,0,0,-0.002376378,-0.0314503
Gamepad,38.09999,0,0,0.002179682,-0.005020261
Gamepad,38.11999,0,0,0.004996419,-0.01123345
Gamepad,38.13999,0,0,0.000762403,-0.001681924
Gamepad,38.15998,0,0,0.001323223,-0.002899706
Gamepad,38.17999,0,0,2.121925E-05,-4.643202E-05
Gamepad,38.19999,0,0,0.0008408427,-0.001829863
Gamepad,38.21999,0,0,-0.000238657,0.0005186796
Gamepad,38.23999,-0.2415388,-0.05269748,0.0004477501,-0.0009722114
Gamepad,38.25999,-0.2606812,-0.01303006,0,0
Gamepad,38.27999,-0.005889714,-0.0001778007,-3.993511E-06,8.642673E-06
Gamepad,38.29999,-0.03565437,-0.001013324,-0.0005243421,0.001138538
Gamepad,38.31999,-0.08072096,-0.001956023,-0.0005151629,0.001122326
Gamepad,38.35999,-0.1034023,-0.001988851,-0.0001562834,0.0003409684
Gamepad,38.37999,-0.1264344,0.02604353,-0.00036937,0.0008078218
Gamepad,38.39999,-0.119554,0.2719016,-0.0001065135,0.0002333224
Gamepad,38.41999,0.00863421,0.03427814,0,0
Gamepad,38.43999,0.01507258,0.05037564,0,0
Gamepad,38.45999,0.004160345,0.01240623,0,0
Gamepad,38.47999,0.01177377,0.03251696,-0.001314044,0.002890617
Gamepad,38.49998,0.01275033,0.03175649,0.1933091,0.004276067
Gamepad,38.51999,0.01880902,0.04190692,0.7177052,0.4080987
Gamepad,38.53999,0.0114572,0.02325267,0,0
Gamepad,38.55999,0.01885974,0.03529206,0,0
Gamepad,38.57999,0.006326675,0.01112214,0,0
Gamepad,38.59999,0.02517086,0.04126224,0,0
Gamepad,38.61999,0.03955901,0.0570091,0,0
Gamepad,38.63999,0.01848614,0.02399325,0,0
Gamepad,38.65998,0.01706439,0.02088314,0,0
Gamepad,38.67999,0.006803393,0.008014619,0,0
Gamepad,38.69999,0.004856884,0.005618513,0,0
Gamepad,38.71999,0.007038236,0.007994711,0,0
Gamepad,38.73999,0.02085853,0.02272493,0,0
Gamepad,38.75999,0.03220052,0.03249162,0,0
Gamepad,38.77999,0.1675765,0.09623784,0,0
Gamepad,38.79999,0.1104506,-0.3887046,0,0
Gamepad,38.81998,0.3616028,-0.3469665,0,0
Gamepad,38.83998,0.05436403,-0.08054774,-0.2860385,-0.005094851
Gamepad,38.85999,0,0,-0.5990891,-0.07379043
Gamepad,38.87999,0,0,-0.1067864,-0.04802705
Gamepad,38.89999,0,0,0.007264316,-0.04763064
Gamepad,38.91999,0,0,0.00185132,-0.01013942
Gamepad,38.93999,0,0,0.004641831,-0.02318797
Gamepad,38.95999,0,0,0.0006845593,-0.003195554
Gamepad,38.97998,0,0,0.001701772,-0.007732302
Gamepad,38.99998,0,0,0.0004404187,-0.001955062
Gamepad,39.01999,0,0,0.000244081,-0.001075536
Gamepad,39.07999,0,0,0.0003809929,-0.001668379
Gamepad,39.13999,0,0,0.001383603,-0.005950212
Gamepad,39.15998,0,0,0.001490355,-0.006232843
Gamepad,39.17999,-0.2226813,0.04432388,0.003663242,-0.01462357
Gamepad,39.19999,-0.02799739,0.02660541,0.0008787513,-0.003374219
Gamepad,39.21999,-0.4113378,0.519247,0.003933251,-0.01455033
Gamepad,39.23999,-0.08863401,0.07052326,0.002199233,-0.007776827
Gamepad,39.25999,0.0003321767,0.0003771186,0.0007343292,-0.002544254
Gamepad,39.27999,0.002901554,0.003278732,0.002284229,-0.007758766
Gamepad,39.29999,0.002534866,0.002840936,0.001510799,-0.005007923
Gamepad,39.31998,0.0008363128,0.0009325147,0.0005710125,-0.001868516
Gamepad,39.33998,0.0009365082,0.001041472,0.0003685355,-0.001199424
Gamepad,39.35999,9.316206E-05,0.0001034141,0.00045228,-0.001464009
Gamepad,39.37999,0.0008677244,0.0009619594,0,0
Gamepad,39.39999,1.376867E-05,1.5378E-05,0,0
Gamepad,39.43999,0.0001334548,0.0001477003,0,0
Gamepad,39.45999,0,0,0.0003961325,-0.001276076
Gamepad,39.47998,0.004136324,0.00454998,0,0
Gamepad,39.49998,0.004183352,0.004545033,0.0003094077,-0.0009925365
Gamepad,39.51999,0.7336813,-0.6794938,0.9545295,0.2981167
Gamepad,39.75999,0,0,-0.9099429,-0.1138345
Gamepad,39.77999,0,0,-0.07191843,-0.07576576
Gamepad,39.79999,0,0,0.005742669,-0.02763771
Gamepad,39.81998,0,0,0.005225301,-0.02227423
Gamepad,39.83998,0,0,0.002718806,-0.01076391
Gamepad,39.85999,0,0,0.0005822182,-0.002241343
Gamepad,39.87999,0,0,0.0008050799,-0.003064901
Gamepad,39.89999,0,0,0.0007765889,-0.002919674
Gamepad,39.97998,0,0,0.000465095,-0.001731902
Gamepad,40.15998,0,0,0.0002521276,-0.0009336472
Gamepad,40.63998,-0.006778879,-0.03759674,0,0
Gamepad,40.65998,-0.004706069,-0.03950923,0,0
Gamepad,40.67999,-0.0160047,-0.07820241,0,0
Gamepad,40.69999,-0.02812911,-0.08365525,0,0
Gamepad,40.71999,-0.07973751,-0.3440711,-0.002385437,0.008981884
Gamepad,40.73999,-0.04346724,-0.07192791,-0.001236498,0.004793316
Gamepad,40.75999,-0.04431398,-0.1113038,-0.001957297,0.007796392
Gamepad,40.77999,-0.01747084,-0.04838657,-0.001774669,0.007309377
Gamepad,40.79998,-0.01487796,-0.04234242,-0.00236094,0.01011835
Gamepad,40.81998,-0.0003453791,-0.008442461,-0.0006854534,0.003029868
Gamepad,40.83998,0.01603897,-0.01042777,-0.002145946,0.009783551
Gamepad,40.85999,0.01862723,0.07306284,-0.001337469,0.006347597
Gamepad,40.87999,0.05905867,0.3621076,-0.002235353,0.01109757
Gamepad,40.89999,0.111802,0.3981305,-0.0009586811,0.004969075
Gamepad,40.91999,0.03982176,0.03180056,-0.0007684827,0.004084259
Gamepad,40.93999,0.01048306,0.01076418,-0.0005990863,0.003251016
Gamepad,40.95998,0,0,-0.0005107522,0.002820387
Gamepad,40.99998,0,0,-0.002444267,0.01419541
Gamepad,41.01999,0,0,-0.003056943,0.01978356
Gamepad,41.03999,0,0,0.9897507,0.142806
Gamepad,41.31998,0.314935,-0.04442066,0,0
Gamepad,41.33998,0.3475915,-0.02437652,0,0
Gamepad,41.35999,0.3282542,-0.06667829,0,0
Gamepad,41.37999,-0.00548178,-0.03536376,0,0
Gamepad,41.39999,-0.004163682,-0.02248336,0,0
Gamepad,41.41999,-0.003978252,-0.0191962,0,0
Gamepad,41.43999,-0.002193689,-0.009847477,0,0
Gamepad,41.45998,-0.0008448362,-0.003671989,0,0
Gamepad,41.47998,-0.0007509589,-0.003212139,0,0
Gamepad,41.49998,-0.0002790093,-0.001181602,0,0
Gamepad,41.53999,-0.0003873706,-0.001629964,0,0
Gamepad,41.61998,0.001704633,0.007265449,0,0
Gamepad,41.63998,0.008986652,0.04330373,0,0
Gamepad,41.65998,0.007904768,0.04984926,0,0
Gamepad,41.67999,0.006706774,0.06849069,0,0
Gamepad,41.69999,-0.1449815,0.5850272,0,0
Gamepad,41.71999,-0.2592521,0.2827603,0,0
Gamepad,41.73999,-0.02030325,0.01459408,0,0
Gamepad,41.75999,-0.0458594,0.03025943,0,0
Gamepad,41.77998,-0.06875929,0.0390265,0,0
Gamepad,41.79998,-0.0402461,0.01965511,0,0
Gamepad,41.81998,-0.3620684,-1.040271,0,0
Gamepad,41.83998,-0.05653391,0.1321013,0,0
Gamepad,42.05999,0.0002273107,0.2050265,0,0
Gamepad,42.07999,4.232496E-05,0.1168078,0,0
Gamepad,42.09998,2.202429E-05,0.09670404,0,0
Gamepad,42.11998,-0.01469217,0.3185617,0,0
Gamepad,42.13998,-0.02148562,0.07069719,0,0
Gamepad,42.15998,-0.02201793,0.07658952,0,0
Gamepad,42.17999,-0.01185767,0.1131769,0,0
Gamepad,42.19999,-0.01442754,-0.001114011,0,0
Gamepad,42.21999,-0.006245077,-0.0005472302,0,0
Gamepad,42.23999,-0.005722895,-0.000536263,0,0
Gamepad,42.25999,-0.003338993,-0.0003282428,0,0
Gamepad,42.31998,-0.002073869,-0.0002095699,0,0
Gamepad,42.35999,0.1015701,-0.9948284,0,0
Gamepad,42.57999,0.8334574,-0.06310587,0,0
Gamepad,42.59998,0.1261773,-0.2181439,0,0
Gamepad,42.61998,-0.001705885,-0.00575614,0,0
Gamepad,42.63998,-0.0008877516,-0.002946824,0,0
Gamepad,42.67999,-0.0004222989,-0.001390129,0,0
Gamepad,42.69999,-0.1969525,-0.01907063,0,0
Gamepad,42.71999,-0.7547787,0.3108122,0,0
Gamepad,42.73999,-0.004887604,-0.0003987379,0,0
Gamepad,43.35999,-0.02054969,0.01147976,0,0
Gamepad,43.37999,-0.2812754,0.1077542,0,0
Gamepad,43.39999,-0.1141227,0.1163907,0,0
Gamepad,43.41998,-0.07854703,0.07455361,0,0
Gamepad,43.43998,-0.06064826,0.05322206,0,0
Gamepad,43.45998,-0.09518689,0.0503768,0,0
Gamepad,43.47998,-0.0679884,0.01987025,0,0
Gamepad,43.49998,-0.1191969,0.02036509,0,0
Gamepad,43.51999,-0.05614668,-0.005271316,0,0
Gamepad,43.53999,-0.004307806,-0.00868383,0,0
Gamepad,43.55999,-0.003543437,-0.007305622,0,0
Gamepad,43.57998,-0.002880514,-0.006052613,0,0
Gamepad,43.59998,-0.005581677,-0.0120365,0,0
Gamepad,43.61998,-0.008186221,-0.0184564,0,0
Gamepad,43.63998,-0.00418973,-0.00985375,0,0
Gamepad,43.65998,-0.02078801,-0.05395466,0,0
Gamepad,43.67999,-0.01382869,-0.04220435,0,0
Gamepad,43.69999,-0.01663107,-0.06192838,0,0
Gamepad,43.71999,-0.005803406,-0.02634692,0,0
Gamepad,43.73998,-0.003204763,-0.01622209,0,0
Gamepad,43.75998,0.0007960796,0.004164264,0,0
Gamepad,43.77998,0.01217633,0.05469745,0,0
Gamepad,43.79998,0.00951916,0.03504559,0,0
