ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Keyboard&Mouse,30.01999,1,0,0,0
Keyboard&Mouse,30.17999,0,0,0,-1
Keyboard&Mouse,30.19999,1,0,1,1
Keyboard&Mouse,30.21999,0,0,1,-1
Keyboard&Mouse,30.23999,0,0,4,1
Keyboard&Mouse,30.25999,0,0,-4,0
Keyboard&Mouse,30.29999,0,0,1,-1
Keyboard&Mouse,30.33999,0,0,-1,1
Keyboard&Mouse,30.35999,0,0,-1,0
Keyboard&Mouse,30.39999,0,0,2,0
Keyboard&Mouse,30.41999,0,0,0,-1
Keyboard&Mouse,30.43999,0,0,-1,1
Keyboard&Mouse,30.45999,0,0,0,-1
Keyboard&Mouse,30.47999,0,0,-1,1
Keyboard&Mouse,30.49999,0,0,-1,0
Keyboard&Mouse,30.51999,0,0,2,0
Keyboard&Mouse,30.53999,0,0,-2,0
Keyboard&Mouse,30.55999,0,0,1,0
Keyboard&Mouse,30.57999,-0.292893,-0.707107,0,0
Keyboard&Mouse,30.59999,-0.707107,-0.292893,-1,0
Keyboard&Mouse,30.77999,0,1,0,0
Keyboard&Mouse,30.81999,1,0,0,0
Keyboard&Mouse,31.11999,0,0,2,1
Keyboard&Mouse,31.15999,0,0,-1,-1
Keyboard&Mouse,31.17999,0,0,-1,0
Keyboard&Mouse,31.29999,-1,0,0,0
Keyboard&Mouse,31.33999,0,0,-1,0
Keyboard&Mouse,31.35999,0,-1,-1,0
Keyboard&Mouse,31.37999,0,0,0,-1
Keyboard&Mouse,31.39999,0,0,2,1
Keyboard&Mouse,31.59999,-1,1,0,0
Keyboard&Mouse,31.77999,1,0,0,0
Keyboard&Mouse,31.99999,0,0,1,0
Keyboard&Mouse,32.03999,0,0,-1,0
Keyboard&Mouse,32.11999,0,1,0,0
Keyboard&Mouse,32.27999,0,0,1,0
Keyboard&Mouse,32.33999,0,0,-1,0
Keyboard&Mouse,32.39999,0,0,1,0
Keyboard&Mouse,32.41999,0,0,-1,-1
Keyboard&Mouse,32.43999,0,0,0,1
Keyboard&Mouse,32.63999,0,0,-1,0
Keyboard&Mouse,32.65999,0,0,1,0
Keyboard&Mouse,32.73999,0,0,1,0
Keyboard&Mouse,32.77999,0,0,-1,0
Keyboard&Mouse,32.85999,0,0,0,1
Keyboard&Mouse,32.87999,0,0,1,-1
Keyboard&Mouse,32.89999,0,0,0,1
Keyboard&Mouse,32.91999,0,0,-1,1
Keyboard&Mouse,32.97999,0,0,0,1
Keyboard&Mouse,33.01999,0,0,-1,0
Keyboard&Mouse,33.03999,0,0,1,0
Keyboard&Mouse,33.05999,0,0,-1,0
Keyboard&Mouse,33.07999,0,0,1,-2
Keyboard&Mouse,33.09999,0,0,-1,0
Keyboard&Mouse,33.11999,0,0,1,0
Keyboard&Mouse,33.13999,0,0,0,1
Keyboard&Mouse,33.15999,0,0,0,-1
Keyboard&Mouse,33.17999,0,0,0,-1
Keyboard&Mouse,33.37999,0,0,-1,-4
Keyboard&Mouse,33.39999,0,0,-1,-1
Keyboard&Mouse,33.41999,0,0,0,-2
Keyboard&Mouse,33.43999,0,0,1,2
Keyboard&Mouse,33.45999,0,0,0,1
Keyboard&Mouse,33.47999,0,0,0,1
Keyboard&Mouse,33.51999,0,0,0,1
Keyboard&Mouse,33.53999,0,0,1,2
Keyboard&Mouse,33.63999,0,0,0,2
Keyboard&Mouse,33.65999,0,0,0,1
Keyboard&Mouse,33.67999,0,0,1,1
Keyboard&Mouse,33.71999,0,0,-1,-1
Keyboard&Mouse,33.73999,0,0,1,0
Keyboard&Mouse,33.75999,0,0,-1,-1
Keyboard&Mouse,33.79999,0,0,1,2
Keyboard&Mouse,33.81999,0,0,-1,-4
Keyboard&Mouse,33.91999,0,0,0,1
Keyboard&Mouse,33.97999,0,0,0,-1
Keyboard&Mouse,34.01999,0,0,1,0
Keyboard&Mouse,34.03999,0,0,-1,0
Keyboard&Mouse,34.05999,0,0,0,1
Keyboard&Mouse,34.07999,0,0,1,-1
Keyboard&Mouse,34.09999,0,0,-1,0
Keyboard&Mouse,34.13999,0,0,1,-1
Keyboard&Mouse,34.15999,0,0,-1,0
Keyboard&Mouse,34.17999,0,0,0,1
Keyboard&Mouse,34.23999,0,0,1,-1
Keyboard&Mouse,34.25999,0,0,0,1
Keyboard&Mouse,34.27999,0,0,0,-1
Keyboard&Mouse,34.29999,0,0,-1,1
Keyboard&Mouse,34.39999,0,0,2,0
Keyboard&Mouse,34.41999,0,0,3,-1
Keyboard&Mouse,34.43999,0,0,-2,0
Keyboard&Mouse,34.45999,0,0,-3,1
Keyboard&Mouse,34.53999,0,0,2,-1
Keyboard&Mouse,34.55999,0,0,0,1
Keyboard&Mouse,34.57999,0,0,-1,0
Keyboard&Mouse,34.59999,0,0,-1,0
Keyboard&Mouse,34.63999,0,0,1,0
Keyboard&Mouse,34.67999,0,0,-1,0
Keyboard&Mouse,34.71999,0,0,1,0
Keyboard&Mouse,34.73999,0,0,-1,0
Keyboard&Mouse,34.77999,0,0,1,-1
Keyboard&Mouse,34.79999,0,0,2,1
Keyboard&Mouse,34.81999,0,0,-2,0
Keyboard&Mouse,34.83999,0,0,-1,0
Keyboard&Mouse,34.87999,0,0,2,0
Keyboard&Mouse,34.89999,0,0,3,0
Keyboard&Mouse,34.91999,0,0,-4,0
Keyboard&Mouse,34.95999,0,0,-1,0
Keyboard&Mouse,35.03999,0,0,1,0
Keyboard&Mouse,35.05999,0,0,-1,0
Keyboard&Mouse,35.11999,0.707107,-0.292893,0,0
Keyboard&Mouse,35.43999,0.292893,-0.707107,0,0
Keyboard&Mouse,35.55999,0,0,-1,0
Keyboard&Mouse,35.57999,0,0,1,-1
Keyboard&Mouse,35.59999,0,0,-1,1
Keyboard&Mouse,35.61999,0,0,1,0
Keyboard&Mouse,35.63999,0,0,-1,-1
Keyboard&Mouse,35.65999,0,0,-1,0
Keyboard&Mouse,35.69999,0,0,1,1
Keyboard&Mouse,35.71999,0,0,0,-1
Keyboard&Mouse,35.73999,0,0,0,1
Keyboard&Mouse,35.75999,0,0,-1,0
Keyboard&Mouse,35.77999,0,0,0,-1
Keyboard&Mouse,35.79999,0,0,1,1
Keyboard&Mouse,35.81999,0,0,1,0
