ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Gamepad,125.24,0.002078176,-0.001436055,-0.1214654,-0.01767904
Gamepad,125.26,0.0007122755,-0.0004939437,-0.01985841,-0.004630471
Gamepad,125.28,0.001063108,-0.0007389188,0,0
Gamepad,125.3,0.007262111,-0.005102992,0,0
Gamepad,125.32,0.01821333,-0.01323014,0,0
Gamepad,125.34,0.01620919,-0.01231343,0,0
Gamepad,125.36,0.018915,-0.01504475,0,0
Gamepad,125.38,0.004547596,-0.003729999,0,0
Gamepad,125.4,0.003134429,-0.002597034,0,0
Gamepad,125.42,0.002076268,-0.00173223,0,0
Gamepad,125.44,0.001567364,-0.001313984,0,0
Gamepad,125.48,0,0,-0.2516187,0.01793827
Gamepad,125.5,-0.00520426,0.00434196,-0.06362218,-0.007695931
Gamepad,125.52,-0.0003561974,0.0002949238,-0.07576913,-0.01551652
Gamepad,125.54,-0.0009243488,0.0007642508,-0.0742346,-0.02067986
Gamepad,125.56,0,0,-0.02809983,-0.008528013
Gamepad,125.58,-0.001683533,0.001387239,-0.0243682,-0.008055784
Gamepad,125.6,0,0,-0.009410441,-0.003361035
Gamepad,125.62,0,0,-0.005984545,-0.001832649
Gamepad,125.64,0,0,-0.006548226,-0.001554206
Gamepad,125.66,0.008395374,-0.006979048,-0.00148499,-3.009662E-05
Gamepad,125.68,0.008956194,-0.007618845,-3.826618E-05,-0.001455337
Gamepad,125.7,0.01264721,-0.01107383,0,0
Gamepad,125.72,0.0257653,-0.02376801,0.02379328,0.0005123615
Gamepad,125.76,0.01219785,-0.01185477,0.01781288,0.0004077256
Gamepad,125.78,0.006925285,-0.006913245,0.008714944,0.0002075918
Gamepad,125.8,0.004498363,-0.004563808,0.004338056,0.0001054183
Gamepad,125.82,0.001128435,-0.001154065,0.001636326,4.012883E-05
Gamepad,125.84,0.002266765,-0.002329469,0,0
Gamepad,125.86,0.0005652905,-0.0005832911,0,0
Gamepad,125.88,0,0,-0.01027462,-0.0002486669
Gamepad,125.9,0.00104177,-0.001077652,-0.03631258,-0.0008197501
Gamepad,125.92,0.0007770061,-0.0008057356,-0.1166576,-0.002135858
Gamepad,125.94,0,0,-0.3500224,-0.008083951
Gamepad,125.96,-0.008894324,0.009116828,0.0005722046,-0.008763492
Gamepad,125.98,-0.04302025,0.0410248,0.000582397,-0.007900678
Gamepad,126.02,-0.1067727,0.08356822,0.0003973842,-0.00495705
Gamepad,126.04,-0.0746136,0.04599297,0.0001057386,-0.001268499
Gamepad,126.06,-0.06190577,0.03174037,0,0
Gamepad,126.08,-0.05305216,0.02306139,0,0
Gamepad,126.1,-0.08931318,0.03097576,0,0
Gamepad,126.12,-0.04971893,0.01327014,0,0
Gamepad,126.14,-0.05071412,0.01076531,0,0
Gamepad,126.16,-0.03481147,0.005817711,0,0
Gamepad,126.18,-0.0466781,0.005838037,0,0
Gamepad,126.2,-0.05696196,0.0041278,0,0
Gamepad,126.22,-0.02800611,0.0008340478,0,0
Gamepad,126.24,-0.03304647,-2.527237E-05,0,0
Gamepad,126.26,-0.02136686,-0.000597775,0,0
Gamepad,126.28,-0.01985677,-0.0009659529,0,0
Gamepad,126.3,-0.01297873,-0.0008453727,0,0
Gamepad,126.32,-0.04303522,-0.00402087,0,0
Gamepad,126.34,-0.01899222,-0.002373815,0,0
Gamepad,126.36,-0.004333198,-0.0005934834,0,0
Gamepad,126.38,-0.01073875,-0.001553953,0,0
Gamepad,126.4,-0.003008261,-0.0004566908,0,0
Gamepad,126.42,-0.007619485,-0.001198769,0,0
Gamepad,126.44,-0.01030982,-0.001717985,0,0
Gamepad,126.46,-0.01761794,-0.0031932,0,0
Gamepad,126.48,-0.01199153,-0.002360463,0,0
Gamepad,126.5,-0.02614176,-0.005677283,0,0
Gamepad,126.52,-0.03503993,-0.008771539,0,0
Gamepad,126.54,-0.0234656,-0.006634533,0,0
Gamepad,126.56,-0.02627653,-0.00817138,0,0
Gamepad,126.58,-0.05014971,-0.01784551,0,0
Gamepad,126.6,-0.03731146,-0.01527834,0,0
Gamepad,126.62,-0.05750331,-0.02711385,0,0
Gamepad,126.64,-0.03413072,-0.01828212,0,0
Gamepad,126.66,-0.02617019,-0.01520222,0,0
Gamepad,126.68,-0.05153233,-0.03317869,0,0
Gamepad,126.7,-0.02768224,-0.01974964,0,0
Gamepad,126.72,-0.02592748,-0.01983362,0,0
Gamepad,126.74,-0.03214097,-0.02653676,0,0
Gamepad,126.76,-0.02226406,-0.01976085,0,0
Gamepad,126.78,-0.008969367,-0.008304238,0,0
Gamepad,126.8,-0.009116113,-0.008652151,0,0
Gamepad,126.82,-0.003589988,-0.003467739,0,0
Gamepad,126.84,-0.01674116,-0.01664025,0,0
Gamepad,126.86,-0.0153653,-0.01598835,0,0
Gamepad,126.88,-0.007900059,-0.008503199,0,0
Gamepad,126.9,-0.007204831,-0.007930756,0,0
Gamepad,126.92,-0.001556814,-0.001736283,0,0
Gamepad,126.94,-0.003787696,-0.004258513,0,0
Gamepad,126.96,-0.0005463362,-0.0006183982,0,0
Gamepad,127,0.007349908,0.008233249,0,0
Gamepad,127.02,0.004752338,0.005227268,0,0
Gamepad,127.04,0.002991617,0.003252983,0,0
Gamepad,127.06,0.0008868575,0.0009587407,0,0
Gamepad,127.08,0.001606464,0.001730323,0,0
Gamepad,127.1,0.0007459521,0.0008007884,0,0
Gamepad,127.14,0,0,-0.0006309748,0.007889315
Gamepad,127.16,0.0006750822,0.0007231236,-0.001596034,0.0252067
Gamepad,127.18,0,0,-0.0009025335,0.02310875
Gamepad,127.2,0.0007727742,0.0008261204,-0.0003628731,0.02208479
Gamepad,127.22,0,0,0.001037776,0.05125243
Gamepad,127.24,0,0,0.005016267,0.06413594
Gamepad,127.26,0,0,0.01082408,0.07302832
Gamepad,127.28,0,0,0.005328715,0.02660975
Gamepad,127.3,0,0,0.02089155,0.08082016
Gamepad,127.32,0,0,0.01608509,0.04849643
Gamepad,127.34,0,0,0.0238452,0.06002989
Gamepad,127.36,0.007679522,0.008108079,0.01513851,0.03312892
Gamepad,127.38,0.2003387,0.01202869,0.003436029,0.007099062
Gamepad,127.4,0.1431279,-0.1423459,0.01613331,0.03156877
Gamepad,127.42,0.2213475,-0.07464671,0.0134989,0.02446756
Gamepad,127.44,0.01405808,-0.03779098,0.0120315,0.02053326
Gamepad,127.46,0.01328222,-0.03286499,0.01361054,0.02196026
Gamepad,127.48,0.006628521,-0.01537499,0.008087218,0.012474
Gamepad,127.5,0.001667134,-0.005305946,0.002875209,0.004338682
Gamepad,127.52,0.001611851,-0.001754284,0.002293944,0.003427029
Gamepad,127.54,0.003292337,-0.004145086,0.00202173,0.002995133
Gamepad,127.56,0.01122035,-0.03679562,0.0004411936,0.0006505847
Gamepad,127.58,0.1056134,-0.3527008,0.001571596,0.00230813
Gamepad,127.6,0,0,0.0003617406,0.0005294681
Gamepad,127.62,0,0,0.006191313,0.008949041
Gamepad,127.64,0,0,0.1472938,0.03003138
Gamepad,127.66,0,0,0.6046934,-0.4343165
Gamepad,127.68,0,0,0.06727691,-0.1691313
Gamepad,127.86,0,0,-0.2927287,0.3577321
Gamepad,127.88,0,0,-0.5755398,0.1383625
Gamepad,127.9,0,0,0.01827955,0.03070599
Gamepad,127.92,0,0,0.01504898,0.02354038
Gamepad,127.94,0,0,0.005371094,0.008063495
Gamepad,127.96,0,0,0.001876295,0.002777338
Gamepad,127.98,0,0,0.001469195,0.002160847
Gamepad,128,0,0,-0.001634359,-0.002404511
Gamepad,128.02,0,0,2.992153E-05,4.416704E-05
Gamepad,128.0399,0,0,-0.0001536608,-0.0002267957
Gamepad,128.06,0,0,-0.0004972816,-0.0007350445
Gamepad,128.08,0,0,-0.00763762,-0.01146847
Gamepad,128.1,-0.001843252,0.0353672,-0.005124748,-0.007891893
Gamepad,128.1199,0.005959685,0.3699802,-0.004099607,-0.006432474
Gamepad,128.14,0.02496657,0.08579186,-0.002750039,-0.00437665
Gamepad,128.16,0.03542978,0.1341447,-0.001872599,-0.003009081
Gamepad,128.18,0.02165077,0.1005922,-0.001562953,-0.002530038
Gamepad,128.2,0.01276115,0.09973812,-0.001307487,-0.002129436
Gamepad,128.22,0.005703419,0.08650321,0,0
Gamepad,128.24,-0.003238305,0.0827294,-0.0003635287,-0.0005940199
Gamepad,128.2599,0.001231737,-0.0001263618,0,0
Gamepad,128.28,0.002882339,-0.0003015995,0,0
Gamepad,128.3,0.002639703,-0.0002835989,0,0
Gamepad,128.32,0.008294038,-0.0009372234,0,0
Gamepad,128.34,0.005555779,-0.0006671548,0,0
Gamepad,128.36,0.005008198,-0.0006283522,0,0
Gamepad,128.38,0.005593032,-0.0007321239,0.01317227,0.02095932
Gamepad,128.3999,0.003088653,-0.0004181862,0.01206285,0.0182361
Gamepad,128.42,0.003588438,-0.0004979968,0.8279622,-0.5607838
Gamepad,128.44,0.003020704,-0.0004295111,0,0
Gamepad,128.46,0.03222142,-0.005170047,0,0
Gamepad,128.4799,0.05420172,-0.01116139,0,0
Gamepad,128.5,0.04598816,-0.01196438,0,0
Gamepad,128.52,0.05513015,-0.01748985,0,0
Gamepad,128.5399,0.02545491,-0.009282529,0,0
Gamepad,128.56,0.02345565,-0.009255171,0,0
Gamepad,128.58,0.009089321,-0.00377202,0,0
Gamepad,128.6,0.003480762,-0.001472354,0,0
Gamepad,128.6199,0.008182287,-0.003522396,0,0
Gamepad,128.64,0.002125502,-0.0009291768,0,0
Gamepad,128.66,0.002703249,-0.001190305,0,0
Gamepad,128.7,0.001847923,-0.0008191466,0,0
Gamepad,128.72,0.0004903674,-0.000218153,0,0
Gamepad,128.78,0.0088588,-0.1146658,0,0
Gamepad,128.8,-0.4155227,-0.798912,0.3710419,-0.2928855
Gamepad,128.82,0,0,0.3581128,-0.2773535
Gamepad,128.84,0,0,0.06170505,-0.04175848
Gamepad,128.86,0,0,0.001917064,0.002485394
Gamepad,128.88,0,0,0.0006780028,0.0008828044
Gamepad,128.8999,0,0,4.202127E-05,5.489588E-05
Gamepad,128.92,0,0,-0.005598903,-0.007231593
Gamepad,128.94,0,0,-0.1814173,-0.09469879
Gamepad,128.96,0,0,-0.6809792,0.8385681
Gamepad,128.9799,0,0,0.06700558,-0.1358499
Gamepad,129,0,0,0.007492988,0.007786638
Gamepad,130.7,0.2576418,0.02816678,0,0
Gamepad,130.72,0.3120381,0.01558335,0,0
Gamepad,130.74,0.3231877,0.01238396,0,0
Gamepad,130.7599,0.105545,0.0001889393,0,0
Gamepad,130.78,-0.0001940131,0.003340129,0,0
Gamepad,130.8,-5.674362E-05,0.0009409115,0,0
Gamepad,130.86,-0.00012362,0.002002705,0,0
Gamepad,130.94,0,0,-0.3902833,0.03385648
Gamepad,130.96,0,0,-0.1168833,0.03219661
Gamepad,130.9799,0,0,-0.0465219,0.01073256
Gamepad,131,0,0,-0.1477487,0.02795242
Gamepad,131.02,0,0,-0.04598981,0.007596515
Gamepad,131.0399,0,0,-0.04105991,0.00662671
Gamepad,131.06,0,0,-0.01537818,0.002486452
Gamepad,131.08,0,0,-0.01312011,0.00188683
Gamepad,131.1,0,0,-0.004941761,0.0001158342
Gamepad,131.1199,0,0,-0.004306376,0.001873769
Gamepad,131.14,-5.745888E-05,0.0009100735,-0.001634538,3.823638E-05
Gamepad,131.16,0,0,0.02829045,0.002722874
Gamepad,131.1799,0,0,0.07094014,0.01612307
Gamepad,131.2,0,0,0.2848941,0.01175249
Gamepad,131.22,-2.288818E-05,0.0003591776,0.4435098,-0.1339195
Gamepad,131.24,-0.0004879236,0.007211939,0.0002334501,-0.02204133
Gamepad,131.2599,-0.0879938,0.02452028,0,0
Gamepad,131.28,-0.2882372,0.007806771,0,0
Gamepad,131.3,-0.03853565,0.01151893,0,0
Gamepad,131.3199,-0.02943814,0.005507529,0,0
Gamepad,131.34,-0.03332114,-0.0002410114,0,0
Gamepad,131.36,-0.4169712,-0.05012208,0,0
Gamepad,131.38,-0.07057832,-0.04616448,0,0
Gamepad,131.3999,-0.03239455,-0.0239139,0,0
