ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Keyboard&Mouse,12.74,0,0,0,1
Keyboard&Mouse,12.78,0,0,1,0
Keyboard&Mouse,12.8,0,0,-1,-1
Keyboard&Mouse,13.27999,0,0,-2,1
Keyboard&Mouse,13.3,0,0,-1,-1
Keyboard&Mouse,13.38,0,0,-1,0
Keyboard&Mouse,13.39999,0,0,2,0
Keyboard&Mouse,13.42,0,0,2,0
Keyboard&Mouse,13.43999,0,0,-1,0
Keyboard&Mouse,13.46,0,0,1,0
Keyboard&Mouse,13.47999,0,0,-2,0
Keyboard&Mouse,13.51999,0,0,1,0
Keyboard&Mouse,13.54,0,0,1,0
Keyboard&Mouse,13.6,0,0,-1,0
Keyboard&Mouse,13.62,0,0,1,0
Keyboard&Mouse,13.77999,0,0,1,0
Keyboard&Mouse,13.8,0,0,-1,0
Keyboard&Mouse,14.5,0,0,1,0
Keyboard&Mouse,14.51999,0,0,-1,0
Keyboard&Mouse,14.59999,0,0,1,0
Keyboard&Mouse,14.62,0,0,-1,0
Keyboard&Mouse,14.66,0,0,0,-1
Keyboard&Mouse,14.67999,0,0,0,1
Keyboard&Mouse,14.77999,0,0,1,0
Keyboard&Mouse,14.79999,0,0,-1,0
Keyboard&Mouse,14.83999,0,0,1,0
Keyboard&Mouse,14.85999,0,0,-1,0
