ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Keyboard&Mouse,19.59999,0,0,-2,-1
Keyboard&Mouse,19.61999,0,0,1,0
Keyboard&Mouse,19.63999,0,0,1,1
Keyboard&Mouse,19.65999,0,0,1,0
Keyboard&Mouse,19.69999,0,0,2,0
Keyboard&Mouse,19.73999,0,0,-1,0
Keyboard&Mouse,19.81999,0,0,-2,0
Keyboard&Mouse,19.85999,0,0,0,-1
Keyboard&Mouse,19.89999,0,0,-3,0
Keyboard&Mouse,19.91999,0,0,-1,0
Keyboard&Mouse,19.93999,0,0,2,0
Keyboard&Mouse,19.95999,0,0,-1,0
Keyboard&Mouse,19.97999,0,0,-1,0
Keyboard&Mouse,19.99999,0,0,4,1
Keyboard&Mouse,20.01999,-0.707107,-0.292893,0,-1
Keyboard&Mouse,20.03999,0,0,0,1
Keyboard&Mouse,20.07999,0,0,1,0
Keyboard&Mouse,20.09999,0,0,1,0
Keyboard&Mouse,20.11999,0,0,0,-1
Keyboard&Mouse,20.13999,0,0,0,1
Keyboard&Mouse,20.17999,0,0,-1,0
Keyboard&Mouse,20.21999,0,0,1,-1
Keyboard&Mouse,20.25999,0,0,0,1
Keyboard&Mouse,20.27999,0,0,-3,-1
Keyboard&Mouse,20.29999,0,0,1,0
Keyboard&Mouse,20.33999,0,0,0,1
Keyboard&Mouse,20.35999,0,0,0,-1
Keyboard&Mouse,20.37999,0,0,0,1
Keyboard&Mouse,20.39999,0,0,1,0
Keyboard&Mouse,20.43999,0,0,0,-1
Keyboard&Mouse,20.45999,0,0,1,0
Keyboard&Mouse,20.47999,0,0,0,1
Keyboard&Mouse,20.49999,0,0,-1,0
Keyboard&Mouse,20.51999,0,0,1,0
Keyboard&Mouse,20.53999,0,0,0,-1
Keyboard&Mouse,20.55999,0,0,1,1
Keyboard&Mouse,20.57999,0,0,-1,-1
Keyboard&Mouse,20.59999,0,0,-1,1
Keyboard&Mouse,20.63999,0,0,1,0
Keyboard&Mouse,20.65999,0.707107,0.292893,1,0
Keyboard&Mouse,20.69999,0,0,-1,0
Keyboard&Mouse,20.71999,0,0,1,0
Keyboard&Mouse,20.83999,0,0,0,1
Keyboard&Mouse,20.85999,0,0,1,1
Keyboard&Mouse,20.87999,0,0,3,2
Keyboard&Mouse,20.89999,0,0,-2,-2
Keyboard&Mouse,20.91999,0,0,0,-1
Keyboard&Mouse,20.93999,0,0,-1,-1
Keyboard&Mouse,20.95999,0,0,-1,1
Keyboard&Mouse,20.99999,0,-1,1,0
Keyboard&Mouse,21.01999,0,0,0,-1
Keyboard&Mouse,21.03999,0,0,0,1
Keyboard&Mouse,21.05999,0,0,2,0
Keyboard&Mouse,21.07999,0,0,-2,0
Keyboard&Mouse,21.09999,0,0,1,0
Keyboard&Mouse,21.11999,0,0,0,-1
Keyboard&Mouse,21.13999,0,0,-1,0
Keyboard&Mouse,21.19999,0,0,3,1
Keyboard&Mouse,21.21999,0,0,-4,-1
Keyboard&Mouse,21.23999,0,0,1,0
Keyboard&Mouse,21.25999,0,0,-1,0
Keyboard&Mouse,21.27999,0,0,1,0
Keyboard&Mouse,21.33999,0,0,-1,0
Keyboard&Mouse,21.35999,0,0,1,0
Keyboard&Mouse,21.37999,0,0,0,1
Keyboard&Mouse,21.39999,0,0,-1,-1
Keyboard&Mouse,21.47999,0,0,1,0
Keyboard&Mouse,21.49999,0,0,0,1
Keyboard&Mouse,21.51999,0,0,-1,-1
Keyboard&Mouse,21.65999,0,1,0,0
Keyboard&Mouse,21.93999,0,-1,-3,-1
Keyboard&Mouse,21.95999,0,0,1,0
Keyboard&Mouse,21.97999,0,0,-2,0
Keyboard&Mouse,21.99999,0,0,2,0
Keyboard&Mouse,22.01999,0,0,0,1
Keyboard&Mouse,22.03999,0,0,0,-1
Keyboard&Mouse,22.05999,0,0,1,0
Keyboard&Mouse,22.09999,0,0,0,1
Keyboard&Mouse,22.13999,0,0,-1,-1
Keyboard&Mouse,22.15999,0,0,1,1
Keyboard&Mouse,22.17999,0,0,1,0
Keyboard&Mouse,22.27999,0,0,-1,0
Keyboard&Mouse,22.31999,0,0,-3,0
Keyboard&Mouse,22.33999,0,0,4,0
Keyboard&Mouse,22.57999,0,0,-1,1
Keyboard&Mouse,22.59999,0,0,1,-1
Keyboard&Mouse,22.63999,0,0,-1,1
Keyboard&Mouse,22.67999,0,0,0,-1
Keyboard&Mouse,22.71999,0,0,1,0
Keyboard&Mouse,22.73999,0,0,0,1
Keyboard&Mouse,22.75999,0,0,-1,-1
Keyboard&Mouse,22.77999,0,0,1,0
Keyboard&Mouse,22.79999,0,0,-1,1
Keyboard&Mouse,22.83999,0,0,-1,0
Keyboard&Mouse,22.85999,0,0,2,-1
Keyboard&Mouse,22.87999,0,0,0,1
Keyboard&Mouse,22.89999,0,0,-1,-1
Keyboard&Mouse,22.91999,0,0,1,0
Keyboard&Mouse,23.07999,0,0,-1,0
Keyboard&Mouse,23.09999,0,0,1,0
Keyboard&Mouse,23.11999,0,0,0,1
Keyboard&Mouse,23.13999,0,0,0,-1
Keyboard&Mouse,23.15999,0,0,-1,0
Keyboard&Mouse,23.19999,0,0,1,1
Keyboard&Mouse,23.21999,0,0,-1,0
Keyboard&Mouse,23.23999,0,0,1,-1
Keyboard&Mouse,23.29999,0,0,-1,0
Keyboard&Mouse,23.31999,0,0,0,1
Keyboard&Mouse,23.33999,0,0,0,-1
Keyboard&Mouse,23.39999,0,0,1,0
Keyboard&Mouse,23.43999,0,0,-1,1
Keyboard&Mouse,23.45999,0,0,-1,-1
Keyboard&Mouse,23.47999,0,0,2,0
Keyboard&Mouse,23.53999,0,0,-1,0
Keyboard&Mouse,23.55999,0,0,1,0
Keyboard&Mouse,23.93999,0,0,-1,0
Keyboard&Mouse,23.97999,0,0,1,0
Keyboard&Mouse,24.17999,0,0,-1,0
Keyboard&Mouse,24.19999,0,0,1,0
Keyboard&Mouse,24.21999,0,0,-1,-1
Keyboard&Mouse,24.23999,0,0,1,1
Keyboard&Mouse,24.29999,0,0,0,-1
Keyboard&Mouse,24.31999,0,0,-1,1
Keyboard&Mouse,24.35999,0,0,1,0
Keyboard&Mouse,24.87999,0,0,0,-1
Keyboard&Mouse,24.89999,0,0,0,1
Keyboard&Mouse,25.01999,0,0,0,-1
Keyboard&Mouse,25.03999,0,0,0,1
Keyboard&Mouse,25.05999,0,0,0,-1
Keyboard&Mouse,25.07999,0,0,0,1
Keyboard&Mouse,25.53999,0,0,2,-1
Keyboard&Mouse,25.55999,0,0,5,-1
Keyboard&Mouse,25.57999,0,0,-1,1
Keyboard&Mouse,25.59999,0,0,-1,1
Keyboard&Mouse,25.61999,0,0,-2,-1
Keyboard&Mouse,25.63999,0,0,13,1
Keyboard&Mouse,25.65999,0,0,11,-1
Keyboard&Mouse,25.67999,0,0,12,1
Keyboard&Mouse,25.69999,0,0,-25,0
Keyboard&Mouse,25.71999,0,0,-7,2
Keyboard&Mouse,25.73999,0,0,1,0
Keyboard&Mouse,25.75999,0,0,-1,0
Keyboard&Mouse,25.77999,0,0,-3,0
Keyboard&Mouse,25.79999,0,0,3,0
Keyboard&Mouse,25.81999,0,0,1,0
Keyboard&Mouse,25.83999,0,0,9,2
Keyboard&Mouse,25.85999,0,0,-3,-1
Keyboard&Mouse,25.87999,0,0,2,0
Keyboard&Mouse,25.89999,0,0,-2,-2
Keyboard&Mouse,25.91999,0,0,-6,0
Keyboard&Mouse,25.93999,0,0,-6,-1
Keyboard&Mouse,25.95999,0,0,-2,0
Keyboard&Mouse,26.01999,0,0,1,0
Keyboard&Mouse,26.03999,0,0,-1,0
Keyboard&Mouse,26.27999,0,0,0,-1
Keyboard&Mouse,26.31999,0,0,0,1
Keyboard&Mouse,26.35999,0,0,0,-1
Keyboard&Mouse,26.37999,0,0,0,-1
Keyboard&Mouse,26.39999,0,0,0,1
Keyboard&Mouse,26.41999,0,0,-1,-1
Keyboard&Mouse,26.43999,0,0,0,-1
Keyboard&Mouse,26.45999,0,0,-1,0
Keyboard&Mouse,26.47999,0,0,0,2
Keyboard&Mouse,26.51999,0,0,0,-2
Keyboard&Mouse,26.57999,0,0,1,1
Keyboard&Mouse,26.59999,0,0,0,1
Keyboard&Mouse,26.61999,0,0,1,0
Keyboard&Mouse,26.63999,0,0,0,1
Keyboard&Mouse,26.65999,-1,0,0,0
Keyboard&Mouse,26.69999,0,0,0,-1
Keyboard&Mouse,26.71999,0,0,0,1
Keyboard&Mouse,26.93999,1,0,0,0
Keyboard&Mouse,27.21999,0,1,0,0
Keyboard&Mouse,27.55999,0,0,0,-1
Keyboard&Mouse,27.57999,0,0,1,1
Keyboard&Mouse,27.63999,0,0,0,-1
Keyboard&Mouse,27.65999,0,0,-1,1
Keyboard&Mouse,27.69999,0,0,2,0
Keyboard&Mouse,27.71999,0,0,-1,-1
Keyboard&Mouse,27.73999,0,0,1,0
Keyboard&Mouse,27.77999,0,0,0,1
Keyboard&Mouse,27.79999,0,0,0,-1
Keyboard&Mouse,27.81999,0,0,-2,0
Keyboard&Mouse,27.83999,0,0,0,1
Keyboard&Mouse,27.97999,0,-1,0,0
Keyboard&Mouse,28.09999,0,0,-2,0
Keyboard&Mouse,28.11999,0,0,-4,-1
Keyboard&Mouse,28.13999,0,0,-1,1
Keyboard&Mouse,28.15999,0,0,1,0
Keyboard&Mouse,28.17999,0,0,-3,0
Keyboard&Mouse,28.19999,0,0,1,0
Keyboard&Mouse,28.21999,0,0,3,1
Keyboard&Mouse,28.23999,0,0,3,-1
Keyboard&Mouse,28.25999,0,0,-3,0
Keyboard&Mouse,28.27999,0,1,-4,0
Keyboard&Mouse,28.29999,0,0,3,0
Keyboard&Mouse,28.31999,0,0,3,0
Keyboard&Mouse,28.33999,0,0,-1,-1
Keyboard&Mouse,28.37999,0,0,0,1
Keyboard&Mouse,28.39999,0,0,-2,0
Keyboard&Mouse,28.41999,0,0,2,-1
Keyboard&Mouse,28.43999,0,0,0,1
Keyboard&Mouse,28.45999,0,0,0,-1
Keyboard&Mouse,28.47999,0,0,-3,0
Keyboard&Mouse,28.49999,0,0,1,0
Keyboard&Mouse,28.51999,-0.707107,-0.292893,0,-1
Keyboard&Mouse,28.53999,0,0,1,1
Keyboard&Mouse,28.55999,0,0,-14,-2
Keyboard&Mouse,28.57999,0,0,17,3
Keyboard&Mouse,28.59999,0,0,2,0
Keyboard&Mouse,28.63999,0.707107,0.292893,0,0
Keyboard&Mouse,29.01999,0,-1,0,0
Keyboard&Mouse,29.09999,0,0,-1,0
Keyboard&Mouse,29.11999,0,0,-1,0
Keyboard&Mouse,29.13999,0,0,-2,1
Keyboard&Mouse,29.15999,-1,0,0,1
Keyboard&Mouse,29.17999,0,0,-6,1
Keyboard&Mouse,29.19999,0,0,7,-2
Keyboard&Mouse,29.25999,1,1,-2,0
Keyboard&Mouse,29.27999,0,0,2,-1
Keyboard&Mouse,29.29999,0,0,-1,1
Keyboard&Mouse,29.31999,0,0,-1,-1
Keyboard&Mouse,29.33999,0,0,2,1
Keyboard&Mouse,29.35999,0,0,1,0
Keyboard&Mouse,29.39999,0,0,1,0
Keyboard&Mouse,29.41999,0,0,1,-1
Keyboard&Mouse,29.63999,0,0,1,0
Keyboard&Mouse,29.65999,0,0,-1,0
Keyboard&Mouse,29.69999,0,-1,1,1
Keyboard&Mouse,29.71999,0,0,1,-1
Keyboard&Mouse,29.75999,0,0,-1,0
Keyboard&Mouse,29.77999,0,0,0,1
Keyboard&Mouse,29.79999,0,0,0,-1
Keyboard&Mouse,29.81999,0,0,-1,0
Keyboard&Mouse,29.83999,0,0,2,0
Keyboard&Mouse,29.85999,0,0,2,0
Keyboard&Mouse,29.87999,0,0,-1,0
Keyboard&Mouse,29.89999,0,0,-2,0
Keyboard&Mouse,29.91999,0,0,-1,0
