ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Gamepad,100.46,-0.002093166,0.01426543,-0.003064752,-0.01195076
Gamepad,100.48,-0.04063181,0.3091058,-0.05782109,-0.004355073
Gamepad,100.5,-0.04078503,0.09904933,-0.2956998,0.01379317
Gamepad,100.52,-0.02730086,0.09126157,-0.06297487,0.004582331
Gamepad,100.54,-0.006460406,0.02173448,-0.02151132,0.001727998
Gamepad,100.56,-0.009361327,0.03213745,-0.3278575,0.0644812
Gamepad,100.58,-0.01081066,0.04298103,-0.2012396,0.1741512
Gamepad,100.6,-0.003737926,0.03387111,0,0
Gamepad,100.62,-0.002781257,0.05070627,0,0
Gamepad,100.64,-0.0008490831,0.02416474,0,0
Gamepad,100.66,-0.003115922,0.02184576,0,0
Gamepad,100.68,-0.001079336,0.01154912,0,0
Gamepad,100.7,-0.0001432002,0.004434943,0,0
Gamepad,100.72,-9.229779E-05,0.00288111,0,0
Gamepad,100.74,-3.264844E-05,0.001023531,0,0
Gamepad,100.78,-8.676946E-05,0.002729654,0,0
Gamepad,100.8,-3.118813E-05,0.000985682,0,0
Gamepad,100.88,0.004639924,-0.0001715422,0,0
Gamepad,100.94,0.002430782,-8.785725E-05,0,0
Gamepad,101,0.0006715208,-2.408028E-05,-0.06529082,0.0014224
Gamepad,101.02,0,0,-0.3172212,0.005172874
Gamepad,101.04,0.005529791,-0.0001943707,-0.2796928,0.003482293
Gamepad,101.06,0.02846282,-0.0450269,-0.3377088,0.003059355
Gamepad,101.08,0.02455593,-0.06874597,2.121925E-05,0.001525437
Gamepad,101.1,0.02436047,-0.1125664,0,0
Gamepad,101.12,0.01224591,-0.06958756,2.455711E-05,0.001586345
Gamepad,101.14,0.004741572,-0.0306145,0,0
Gamepad,101.16,0.004384827,-0.04075983,0,0
Gamepad,101.18,0.001866199,-0.0275138,0,0
Gamepad,101.2,0.0006559566,-0.02221382,0,0
Gamepad,101.22,-0.004361633,-0.02886847,0,0
Gamepad,101.24,-0.008942787,-0.01699126,0,0
Gamepad,101.26,-0.03819103,-0.04028943,0,0
Gamepad,101.28,-0.0737918,-0.02907322,0,0
Gamepad,101.3,-0.058771,-0.004210234,0,0
Gamepad,101.32,-0.05483107,-0.0004139692,0,0
Gamepad,101.34,-0.06192994,0.0008154809,0,0
Gamepad,101.36,-0.09191349,0.008109108,0,0
Gamepad,101.38,-0.3021578,0.02322142,0,0
Gamepad,101.4,-0.2341191,0.006901234,0,0
Gamepad,101.42,-0.001332641,-0.004869163,0,0
Gamepad,101.44,0.001553357,0.005666494,0,0
Gamepad,101.46,0.001550674,0.005530298,0,0
Gamepad,101.48,0.0004945397,0.001738012,0,0
Gamepad,101.5,0.001483083,0.005143672,0,0
Gamepad,101.52,0.0001969337,0.0006749928,0,0
Gamepad,101.54,0.000688076,0.002345979,0,0
Gamepad,101.56,0.003521085,0.01168591,0,0
Gamepad,101.58,0.2081054,0.005822778,0,0
Gamepad,101.6,0.5857526,-0.1108912,2.264977E-05,0.001342196
Gamepad,101.62,0.1618436,-0.1892688,0,0
Gamepad,101.74,0,0,3.033876E-05,0.001647111
Gamepad,101.76,0,0,0.0003216863,0.01259142
Gamepad,101.78,0,0,0.001151681,0.02573873
Gamepad,101.8,0,0,0.001495183,0.02178708
Gamepad,101.82,0,0,0.003220499,0.03337248
Gamepad,101.84,0,0,0.002523184,0.02037203
Gamepad,101.86,0,0,0.001401782,0.01005089
Gamepad,101.88,0,0,0.001444399,0.009653255
Gamepad,101.9,0,0,0.0008804202,0.005589142
Gamepad,101.92,0,0,0.0002746582,0.001703128
Gamepad,101.94,0,0,0.002138317,0.01266871
Gamepad,101.96,0,0,0.006624937,0.03424838
Gamepad,101.98,0,0,0.009863913,0.04210025
Gamepad,102,0,0,0.3022561,0.05064455
Gamepad,102.02,0,0,0.3240367,-0.02385435
Gamepad,102.04,0,0,0.3421815,-0.2759037
Gamepad,102.72,0,0,-0.282905,0.007680601
Gamepad,102.74,0,0,-0.367171,0.002791807
Gamepad,102.76,0,0,-0.03409082,-0.0170096
Gamepad,102.78,0,0,-0.1049616,-0.03494726
Gamepad,102.8,0,0,-0.1212684,-0.03003195
Gamepad,102.82,0,0,-0.08625913,-0.01019616
Gamepad,102.84,0,0,0.001507342,-0.016671
Gamepad,102.86,0,0,0.0003663301,-0.003637202
Gamepad,102.88,0,0,0.0007716417,-0.007261999
Gamepad,102.9,0,0,0.0003236532,-0.002905995
Gamepad,102.92,0,0,0.0002182126,-0.001915738
Gamepad,102.94,0,0,0.0001938343,-0.001675285
Gamepad,102.96,0,0,-0.002235115,0.02112354
Gamepad,102.98,0,0,0.2797491,0.04608681
Gamepad,103,-0.004379063,0.009033324,0.1028205,0.04524079
Gamepad,103.02,-0.01373672,0.02333067,0.4088807,0.0119631
Gamepad,103.04,-0.01360638,0.0187148,0.2040598,-0.008634459
Gamepad,103.06,-0.04265493,0.05667365,0,0
Gamepad,103.08,-0.05490648,0.07133206,0,0
Gamepad,103.1,-0.03227445,0.04685257,0,0
Gamepad,103.12,-0.03307064,0.05949812,0,0
Gamepad,103.14,-0.01294072,0.02567002,0,0
Gamepad,103.16,-0.01124546,0.02312943,0,0
Gamepad,103.18,-0.004788682,0.01181221,0,0
Gamepad,103.2,-0.004588947,0.01910305,0,0
Gamepad,103.22,-0.004843965,0.02821016,0,0
Gamepad,103.24,-0.001592308,0.01356548,0,0
Gamepad,103.26,-0.003072619,0.01226029,0,0
Gamepad,103.28,-0.0006802529,0.006139755,0,0
Gamepad,103.3,-0.00030303,0.00276795,0,0
Gamepad,103.32,-0.0002385825,0.002194166,0,0
Gamepad,103.34,0.00583072,0.02083039,0,0
Gamepad,103.36,0.01344013,0.01679102,0,0
Gamepad,103.38,0.006278977,0.00751102,0,0
Gamepad,103.4,0.004013345,0.004995704,0,0
Gamepad,103.42,0.00347887,0.003139496,0,0
Gamepad,103.44,0.0004548281,0.004334211,0,0
Gamepad,103.46,-0.0002200454,0.002616048,0,0
Gamepad,103.48,0.001729757,0.005277604,0,0
Gamepad,103.5,-0.000160113,0.001956016,0,0
Gamepad,103.52,0.000596866,0.004704863,0,0
Gamepad,103.54,0.01058191,0.003223062,0,0
Gamepad,103.56,0.01466657,0.006431758,0.02660321,-0.006889729
Gamepad,103.58,0.01314358,0.009994268,0.07892071,-0.01743192
Gamepad,103.6,0.01427102,0.01360649,0.3187642,-0.02619516
Gamepad,103.62,0.02919034,0.01838636,0.09659305,-0.008243795
Gamepad,103.64,0.02073714,0.007866263,0.3123511,-0.007237837
Gamepad,103.66,0.02801203,0.008452415,0.07077736,-0.0008200109
Gamepad,103.68,0.01241552,0.004289925,0.09403253,0.004272342
Gamepad,103.7,0.01146328,0.008274555,0,0
Gamepad,103.72,0.01243,0.02014637,0,0
Gamepad,103.74,0.007021144,0.0138163,0,0
Gamepad,103.76,0.006954469,0.01540869,0,0
Gamepad,103.78,0.00147596,0.003572285,0,0
Gamepad,103.8,0.002268739,0.004940689,0,0
Gamepad,103.82,0.0007056668,0.005563378,0,0
Gamepad,103.84,0.002519769,-1.585484E-05,0,0
Gamepad,103.86,-1.78488E-05,0.003814399,0,0
Gamepad,103.88,0.0005229525,-2.920628E-06,0,0
Gamepad,103.9,-1.947116E-05,0.004348338,0.0002995729,0.004980326
Gamepad,103.92,-1.269486E-05,0.002860665,-0.001870692,-0.004529163
Gamepad,103.96,-6.477069E-05,0.01491433,-0.6558599,0.01523847
Gamepad,103.98,-0.0001009768,0.02437389,-0.05837423,0.007124748
Gamepad,104,-0.003927168,0.03915513,-0.08637793,0.009582365
Gamepad,104.02,-0.00842946,0.03415126,-0.05000813,0.005391024
Gamepad,104.04,-0.04410383,0.08669651,-0.07040683,0.00829934
Gamepad,104.06,-0.03622731,0.06772596,-0.04115341,0.007244465
Gamepad,104.08,-0.04950818,0.06307858,-0.0342905,0.009214533
Gamepad,104.1,-0.01376559,-0.002294362,0,0
Gamepad,104.12,-0.03596477,-0.006933033,0,0
Gamepad,104.14,-0.0308731,-0.007052779,0,0
Gamepad,104.16,-0.02677986,-0.006959677,0,0
Gamepad,104.18,-0.0143573,-0.004059494,0,0
Gamepad,104.2,-0.01067379,-0.003168762,0,0
Gamepad,104.22,-0.01006344,-0.003106534,0,0
Gamepad,104.24,-0.002117157,-0.0006683469,0,0
Gamepad,104.26,-0.005667746,-0.001814842,0,0
Gamepad,104.32,-0.002126843,-0.0006905794,0,0
Gamepad,104.36,-0.0005769134,-0.0001882315,0,0
Gamepad,104.46,-0.0134052,-0.004483521,0,0
Gamepad,104.48,-0.009052008,-0.003147304,0,0
Gamepad,104.5,-0.008707643,-0.003119886,0,0
Gamepad,104.52,-0.004925966,-0.001805305,0,0
Gamepad,104.54,0,0,0.001321819,-0.0005760614
Gamepad,104.56,-0.002715945,-0.001007855,0.09232484,-0.03120629
Gamepad,104.58,0,0,0.1144277,-0.02081298
Gamepad,104.6,0,0,0.3403029,-0.02017756
Gamepad,104.62,-0.001505107,-0.0005624294,0.04508567,-0.001222812
Gamepad,104.64,0,0,0.1167989,-0.003617987
Gamepad,104.66,0,0,0.2866412,-0.001027808
Gamepad,104.68,0,0,0.0002462864,0.003187738
Gamepad,104.72,0.01744533,0.006350815,0,0
Gamepad,104.74,0.01357976,0.004691839,0,0
Gamepad,104.76,0.04354289,0.01359695,0,0
Gamepad,104.78,0.0639594,0.01611888,0,0
Gamepad,104.8,0.2268334,0.02268106,0,0
Gamepad,104.82,0.04457626,-0.001644492,0,0
Gamepad,104.84,0.03773228,-0.002953112,0,0
Gamepad,104.86,0.06588604,-0.008631408,0,0
Gamepad,104.88,0.04444788,-0.008368909,0,0
Gamepad,104.9,0.03920718,-0.009132862,0,0
Gamepad,104.92,0.07373367,-0.02179748,0,0
Gamepad,104.94,0.03743342,-0.01348591,0,0
Gamepad,104.96,0.03046238,-0.0122413,0.0006418824,0.0090257
Gamepad,104.98,0.03287026,-0.01454067,0.001749516,0.03612229
