ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Gamepad,74.99998,0,0,-0.9131727,0.2756089
Gamepad,75.01997,-0.000230372,0.006121058,-0.05557242,-0.02755044
Gamepad,75.03997,-3.737211E-05,0.001096725,0,0
Gamepad,75.05997,-7.003546E-05,0.002163403,0,0
Gamepad,75.07997,-3.004074E-05,0.0009751748,0,0
Gamepad,75.11997,-0.00014925,0.005405318,0,0
Gamepad,75.13998,0.5904334,0.007517288,0,0
Gamepad,75.15997,0.4092566,0.01738316,0,0
Gamepad,75.25997,-0.2605164,-0.004518982,0,0
Gamepad,75.27998,-0.07747489,0.02045098,0,0
Gamepad,75.29997,-0.3637079,0.06317297,0,0
Gamepad,75.31998,-0.2891504,0.05586583,0,0
Gamepad,75.33997,0.002452314,0.01691982,0,0
Gamepad,75.35997,0.004006982,0.0241085,0,0
Gamepad,75.37997,0.004775643,0.0248865,0,0
Gamepad,75.39997,0.001427889,0.006841913,0,0
Gamepad,75.41998,0.002511978,0.01149507,0,0
Gamepad,75.43997,0.4829394,-0.002369314,0,0
Gamepad,75.45998,0.4927354,-0.2168533,0,0
Gamepad,75.59998,-0.6375163,-0.05339338,0,0
Gamepad,75.61997,-0.3605373,-0.008968554,0,0
Gamepad,75.63998,-0.0006417632,0.01129567,0,0
Gamepad,75.65997,-0.0003886819,0.008273423,0,0
Gamepad,75.67997,-0.000451088,0.01230423,0,0
Gamepad,75.69997,-0.0001097918,0.00384056,0,0
Gamepad,75.71997,-8.875132E-05,0.003567301,0,0
Gamepad,75.73997,-2.062321E-05,0.0009148251,0,0
Gamepad,75.75997,-0.0001598001,0.009059578,0,0
Gamepad,75.77998,-7.379055E-05,0.008177763,0,0
Gamepad,75.79997,-3.33786E-06,0.009124838,0,0
Gamepad,75.81998,3.838539E-05,0.005523259,0,0
Gamepad,75.83997,9.906292E-05,0.007383331,0,0
Gamepad,75.85997,4.118681E-05,0.002257172,0,0
Gamepad,75.87997,0.0001251101,0.005641684,0,0
Gamepad,75.89997,0.0004276633,0.01346833,0,0
Gamepad,75.91998,0.001877308,0.0338358,0,0
Gamepad,75.93997,0.001485407,0.01818804,0,0
Gamepad,75.95998,0.244181,0.008300006,0,0
Gamepad,75.97997,0.751716,-0.09879386,0,0
Gamepad,76.07997,0,0,0.2291186,-0.01724549
Gamepad,76.09998,0,0,0.7277114,-0.2734026
Gamepad,76.11997,0,0,-0.001685619,-0.005492508
Gamepad,76.13998,0,0,-0.0059582,-0.01857466
Gamepad,76.15997,0,0,-0.007460773,-0.02166751
Gamepad,76.17997,0,0,-0.001362264,-0.003789455
Gamepad,76.19997,0,0,-0.000487268,-0.001343936
Gamepad,76.21997,0,0,-0.01749641,-0.04476899
Gamepad,76.23997,0,0,-0.1170571,-0.1296923
Gamepad,76.25997,0,0,-0.8053223,0.5159775
Gamepad,76.45998,-0.2331462,0.001861486,0,0
Gamepad,76.47997,-0.3646269,0.0188724,0,0
Gamepad,76.49997,-0.3998724,0.04784817,0,0
Gamepad,76.51997,0.001529694,0.01947007,0,0
Gamepad,76.53997,0.001541913,0.01598085,0,0
Gamepad,76.55997,0.001846135,0.01634867,0,0
Gamepad,76.57997,0.0002703667,0.002208479,0,0
Gamepad,76.59998,0.0004030466,0.003219932,0,0
Gamepad,76.63998,0,0,0.2329469,-0.03438539
Gamepad,76.65997,0,0,0.3312782,-0.01873733
Gamepad,76.67997,0,0,0.1209219,-0.003432792
Gamepad,76.69997,0,0,0.05882329,-0.00257289
Gamepad,76.71997,-0.001272798,-0.0104789,0.03799427,-0.0004991069
Gamepad,76.73997,-0.0007885695,-0.007007658,0.01349145,-0.0001676902
Gamepad,76.75997,-0.002300858,-0.02374173,0.02643901,-0.004808974
Gamepad,76.77998,-0.001959801,-0.02762096,0.01717854,-0.01412685
Gamepad,76.79997,-0.0006533861,-0.01292023,0.004366934,-0.005740233
Gamepad,76.81997,-0.0001980066,-0.004748456,-0.2932786,0.003753841
Gamepad,76.83997,-0.000176549,-0.004781585,-0.550162,0.08071741
Gamepad,76.85997,-4.845858E-05,-0.001431867,0,0
Gamepad,76.87997,0.3849174,-0.003097989,0,0
Gamepad,76.89997,0.6145353,-0.02998069,0,0
Gamepad,77.33997,0.01545619,-0.0287722,0,0
Gamepad,77.35997,0.0414633,-0.06535815,0,0
Gamepad,77.37997,0.04363645,-0.05503464,0,0
Gamepad,77.39997,0.06082713,-0.06554219,0,0
Gamepad,77.41998,0.08212891,-0.07998501,0,0
Gamepad,77.43997,0.09338738,-0.09978625,0,0
Gamepad,77.45998,0.04845816,-0.05360433,0,0
Gamepad,77.47997,0.01883009,-0.02055311,0,0
Gamepad,77.49997,0.01261407,-0.01357591,0,0
Gamepad,77.51997,0.008213669,-0.009602875,0,0
Gamepad,77.53997,0.005251795,-0.009878337,0,0
Gamepad,77.55997,-0.007291198,-0.001479924,0,0
Gamepad,77.57997,-0.05772948,0.006291032,0,0
Gamepad,77.59998,-0.07392582,0.06536588,0,0
Gamepad,77.61997,-0.257618,0.3476961,0,0
Gamepad,77.63997,-0.02224247,0.0529886,-0.006230344,-0.215849
Gamepad,77.65997,-0.007455823,0.01969142,-0.004608122,-0.01346087
Gamepad,77.67997,-0.004004335,0.01113986,-0.01260572,-0.1685559
Gamepad,77.69997,0,0,-0.002992276,-0.08590871
Gamepad,77.71997,0,0,0.008984081,-0.06160808
Gamepad,77.73997,0,0,0.06543838,-0.05451083
Gamepad,77.75997,0,0,0.1088851,-0.03037393
Gamepad,77.77998,0,0,0.04177788,0.009364069
Gamepad,77.79997,0,0,-0.198649,0.6209033
Gamepad,78.49997,0,0,-0.05426307,-0.06877615
Gamepad,78.51997,0,0,-0.2937847,-0.08744688
Gamepad,78.53997,0,0,-0.2782915,-0.0296731
Gamepad,78.55997,0,0,-0.07231557,-0.008552149
Gamepad,78.57997,0,0,-0.08772641,-0.01069397
Gamepad,78.59998,0,0,-0.1295825,-0.05116247
Gamepad,78.61997,0,0,-0.04399443,-0.02383876
Gamepad,78.63997,0,0,0.006642163,-0.02183086
Gamepad,78.65997,0,0,0.01000535,-0.02993688
Gamepad,78.67997,0,0,0.008476794,-0.02317432
Gamepad,78.69997,0,0,0.008851409,-0.02248091
Gamepad,78.71997,0,0,0.01488328,-0.03462076
Gamepad,78.73997,0,0,0.007762074,-0.01674405
Gamepad,78.75997,0,0,0.4037392,0.0137144
Gamepad,78.77998,0,0,0.4995979,0.4152168
Gamepad,78.83997,-0.03952709,-0.003107655,0,0
Gamepad,78.85997,-0.08722152,-0.00377481,0,0
Gamepad,78.87997,-0.04556511,-0.001174249,0,0
Gamepad,78.89997,-0.03472139,-0.0006970624,0,0
Gamepad,78.91998,-0.03263229,-0.0005437089,0,0
Gamepad,78.93997,-0.01757626,-0.0002573058,0,0
Gamepad,78.95997,-0.006367385,-8.790195E-05,0,0
Gamepad,78.97997,-0.00446111,-6.001443E-05,0,0
Gamepad,78.99997,-0.002478361,-3.279932E-05,-0.07904825,0.01375173
Gamepad,79.01997,-0.001982778,-2.596807E-05,-0.355724,-0.006581535
Gamepad,79.03997,0,0,-0.3058098,-0.04014201
Gamepad,79.05997,0.009074748,0.0001208559,-0.08084619,-0.06066508
Gamepad,79.07997,0.149353,0.003154146,-0.1593076,-0.1017022
Gamepad,79.09998,0.07484422,0.003395482,0.007514238,-0.03453042
Gamepad,79.11997,0.03926137,0.003090991,0.006865501,-0.02733886
Gamepad,79.13997,0,0,0.007292092,-0.02598155
Gamepad,79.15997,0,0,0.2029578,0.001325905
Gamepad,79.17997,0,0,0.06097001,0.06759065
Gamepad,79.19997,0,0,0.03803653,0.02776575
Gamepad,79.21997,0,0,0.07545048,0.04016843
Gamepad,79.23997,0,0,0.5816491,0.1463391
Gamepad,79.85997,0,0,0.00336916,-0.06345175
Gamepad,79.87997,0,0,0.006752443,-0.3093289
Gamepad,79.89997,0,0,0.001537412,-0.08243054
Gamepad,79.91998,0,0,0.0006492799,-0.1185092
Gamepad,79.93997,0,0,0.0002169488,-0.05054098
Gamepad,79.95997,0,0,-0.001690108,0.273513
Gamepad,79.97997,0,0,-0.01083514,0.3507483
Gamepad,80.41998,0,0,-0.007981375,-0.3075052
Gamepad,80.43997,0,0,-0.02357766,-0.3677838
Gamepad,80.45997,0,0,-0.02276265,-0.11041
Gamepad,80.47997,0,0,-0.004137699,0.30259
Gamepad,80.49997,0,0,0.05845938,0.4831091
Gamepad,81.03997,0,0,0.02118092,-0.2843472
Gamepad,81.05997,0,0,0.025254,-0.714574
Gamepad,81.07997,0,0,-0.0002037883,-9.477139E-06
Gamepad,81.11997,0,0,-0.01836368,-0.0006809235
Gamepad,81.13997,0,0,-0.02803531,-0.0003883243
Gamepad,81.15997,0,0,-0.04347709,0.0009528995
Gamepad,81.17997,0,0,-0.01170609,0.0005801916
Gamepad,81.19997,0,0,-0.007468112,0.0004419684
Gamepad,81.21997,0,0,-0.004917391,0.4368713
Gamepad,81.23997,0,0,0.06773653,0.5611536
Gamepad,81.49997,0,0,-0.0252091,0.2165271
Gamepad,81.51997,0,0,-0.02353092,0.3225436
Gamepad,81.53997,0,0,-0.003191061,0.02097559
Gamepad,81.55997,0,0,0.03174937,0.3535709
Gamepad,81.57997,0,0,0.08199964,0.08447021
Gamepad,81.59997,0,0,0.03415867,-0.002703905
Gamepad,81.61997,0,0,0.02834325,-0.003141344
Gamepad,81.63997,0,0,-0.005205818,-0.2144607
Gamepad,81.65997,0,0,-0.07620384,-0.6418067
Gamepad,81.67997,0,0,-0.04291018,-0.1359748
Gamepad,82.07997,0,0,-0.008300805,-0.2138035
Gamepad,82.09997,0,0,-0.003448133,-0.01233818
Gamepad,82.11997,0,0,-0.02203395,-0.1064489
Gamepad,82.13997,0,0,-0.007926326,-0.03472137
Gamepad,82.15997,0,0,-0.002890822,-0.01277021
Gamepad,82.17997,0,0,-0.00420386,-0.01821518
Gamepad,82.19997,0,0,0.03806176,0.357034
Gamepad,82.21997,0,0,0.01034363,0.03969728
Gamepad,82.23997,0,0,0.0003985068,0.001566106
Gamepad,82.25997,0,0,0.002784912,-0.01945172
Gamepad,82.27997,0,0,0.02088427,-0.0753645
Gamepad,82.29997,0,0,0.02566751,-0.05910997
Gamepad,82.31997,0,0,0.01627387,-0.03439271
Gamepad,82.33997,0,0,-0.06561057,0.1883189
Gamepad,82.83997,0,0,0.02573376,-0.8172195
Gamepad,82.85997,0,0,-0.01076634,-0.04434991
Gamepad,82.87997,0,0,-0.01846172,-0.1384245
Gamepad,82.89997,0,0,-0.006560911,4.446507E-05
Gamepad,82.91997,0,0,-0.004759683,5.924702E-05
Gamepad,82.93997,0,0,0.0148149,0.9998902
Gamepad,83.39997,0,0,0.2171091,-0.05732813
Gamepad,83.41997,0,0,0.3459359,-0.03064719
Gamepad,83.43997,0,0,0.431025,-0.0207679
Gamepad,83.45997,0,0,-0.002927423,-0.02405942
Gamepad,83.47997,0,0,-0.006653428,-0.04264329
Gamepad,83.49997,0.3474276,-0.0105927,-0.004780352,-0.0249806
Gamepad,83.51997,0.4386424,-0.0167612,-0.005081952,-0.02340969
Gamepad,83.53997,0.2119281,-0.03588995,-0.005393207,-0.02230634
Gamepad,83.55997,-0.001192749,-0.01662534,-0.002387941,-0.009219185
Gamepad,83.57997,-0.001329362,-0.01514418,-0.002230763,-0.008301109
Gamepad,83.59997,-0.0005803108,-0.005895644,-0.0008502603,-0.003091186
Gamepad,83.61997,-0.0001782179,-0.001742594,-0.0005993247,-0.002156198
Gamepad,83.63997,-0.0001782179,-0.001711667,-0.0002135038,-0.0007632673
Gamepad,83.65997,0,0,-0.0005741119,-0.002041936
Gamepad,83.67997,0.001138568,0.01148803,0,0
Gamepad,83.69997,0.000718236,0.008051947,-0.000192225,-0.0006798208
Gamepad,83.71997,0.0003558993,0.00428918,0,0
Gamepad,83.73997,0.00128442,0.01789699,0,0
Gamepad,83.75997,0.000941813,0.01744032,0,0
Gamepad,83.77997,0.0005522966,0.0145558,-0.0005480647,-0.001928538
Gamepad,83.79997,0.0004651546,0.03361644,0,0
Gamepad,83.81997,-0.0006616712,0.0335151,0,0
Gamepad,83.83997,-0.001860023,0.03454339,0,0
Gamepad,83.85997,-0.006232202,0.06102573,0,0
Gamepad,83.87997,-0.008443415,0.05262271,0,0
Gamepad,83.89997,-0.01425236,0.06415272,0,0
Gamepad,83.91997,-0.03856927,0.1187833,0,0
Gamepad,83.93997,-0.01970267,0.04638812,0,0
Gamepad,83.95997,-0.0212841,0.04392034,0,0
Gamepad,83.97997,-0.008369207,0.01589513,0,0
Gamepad,83.99997,-0.005459428,0.01000944,0,0
Gamepad,84.01997,-0.004825652,0.008627772,0,0
Gamepad,84.03997,-0.001640916,0.002888829,0,0
Gamepad,84.05997,-0.0006237626,0.001092255,0,0
Gamepad,84.07997,-0.001746416,0.003041416,0,0
Gamepad,84.09997,-0.002198339,0.003793567,0,0
Gamepad,84.11997,-0.002021849,0.003455639,0,0
Gamepad,84.13997,-0.002736092,0.004626513,0,0
Gamepad,84.15997,-0.001315892,0.002204776,0,0
Gamepad,84.17997,-0.0004153252,0.0006932616,0,0
Gamepad,84.19997,-0.0007942319,0.001322269,0,0
Gamepad,84.21997,-0.0004401207,0.0007308125,0.00132966,0.004704773
Gamepad,84.27997,0.003235877,-0.005405843,0,0
Gamepad,84.29997,0.03685021,-0.06783608,0,0
Gamepad,84.31997,0.07517183,-0.2066863,0,0
