ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Keyboard&Mouse,75.01997,1,0,1,-1
Keyboard&Mouse,75.03997,0,0,-1,0
Keyboard&Mouse,75.05997,0,0,2,0
Keyboard&Mouse,75.07997,0,0,-1,0
Keyboard&Mouse,75.09998,0,0,-1,1
Keyboard&Mouse,75.11997,0,0,1,-1
Keyboard&Mouse,75.13998,0,0,1,0
Keyboard&Mouse,75.17997,0,0,0,1
Keyboard&Mouse,75.19997,0,0,-1,-1
Keyboard&Mouse,75.21997,0,0,1,0
Keyboard&Mouse,75.23997,0,0,-1,1
Keyboard&Mouse,75.25997,0,0,1,-1
Keyboard&Mouse,75.27998,0,0,-1,0
Keyboard&Mouse,75.29997,0,0,1,0
Keyboard&Mouse,75.31998,0,0,0,1
Keyboard&Mouse,75.33997,0,0,-1,0
Keyboard&Mouse,75.39997,0,0,1,0
Keyboard&Mouse,75.43997,0,0,0,-1
Keyboard&Mouse,75.45998,0,0,-1,1
Keyboard&Mouse,75.47997,0,0,1,0
Keyboard&Mouse,75.55997,0,0,0,-1
Keyboard&Mouse,75.57997,0,0,-1,0
Keyboard&Mouse,75.59998,0,0,1,1
Keyboard&Mouse,75.63998,0,0,-1,0
Keyboard&Mouse,75.65997,0,0,1,0
Keyboard&Mouse,75.67997,0,0,0,1
Keyboard&Mouse,75.69997,0,0,-2,0
Keyboard&Mouse,75.71997,0,0,1,0
Keyboard&Mouse,75.75997,0,0,1,-1
Keyboard&Mouse,75.83997,0,0,0,-1
Keyboard&Mouse,75.87997,0,0,-1,2
Keyboard&Mouse,75.89997,0,0,1,0
Keyboard&Mouse,75.91998,0,0,0,-1
Keyboard&Mouse,75.93997,0,0,0,-1
Keyboard&Mouse,75.95998,0,0,0,1
Keyboard&Mouse,75.99997,0,0,0,-1
Keyboard&Mouse,76.09998,0,0,0,1
Keyboard&Mouse,76.11997,0,0,0,-1
Keyboard&Mouse,76.13998,0,0,0,1
Keyboard&Mouse,76.15997,0,0,0,-1
Keyboard&Mouse,77.55997,0,0,1,-2
Keyboard&Mouse,77.57997,0,0,1,0
Keyboard&Mouse,77.61997,0,0,-2,2
Keyboard&Mouse,77.65997,0,0,1,-1
Keyboard&Mouse,77.69997,0,0,0,-1
Keyboard&Mouse,77.71997,0,0,0,1
Keyboard&Mouse,77.73997,0,0,0,-2
Keyboard&Mouse,77.75997,0,0,1,-4
Keyboard&Mouse,77.77998,0,0,-1,3
Keyboard&Mouse,77.79997,0,0,-1,2
Keyboard&Mouse,77.81997,0,0,0,1
Keyboard&Mouse,77.85997,0,0,0,-1
Keyboard&Mouse,77.87997,0,0,0,2
Keyboard&Mouse,77.89997,0,0,0,-1
Keyboard&Mouse,77.97997,0,0,-1,0
Keyboard&Mouse,78.01997,0,0,1,1
Keyboard&Mouse,78.05997,0,0,0,-1
Keyboard&Mouse,78.07997,0,0,0,1
Keyboard&Mouse,78.09998,0,0,-1,0
Keyboard&Mouse,78.13997,0,0,0,-1
Keyboard&Mouse,78.15997,0,0,1,0
Keyboard&Mouse,78.17997,0,0,-1,1
Keyboard&Mouse,78.19997,0,0,1,-1
Keyboard&Mouse,78.21997,0,0,-1,1
Keyboard&Mouse,78.23997,0,0,1,0
Keyboard&Mouse,80.27997,-1,0,0,0
Keyboard&Mouse,80.39997,0,0,2,0
Keyboard&Mouse,80.41998,0,0,-2,0
Keyboard&Mouse,80.49997,0,0,1,0
Keyboard&Mouse,80.51997,0,0,0,-1
Keyboard&Mouse,80.53997,0,0,-1,1
Keyboard&Mouse,80.83997,0,0,1,0
Keyboard&Mouse,80.85997,0,0,-1,0
Keyboard&Mouse,80.89997,0,0,1,-1
Keyboard&Mouse,80.91997,0,0,-1,1
Keyboard&Mouse,80.99997,0,0,1,0
Keyboard&Mouse,81.01997,0,0,-1,0
Keyboard&Mouse,81.03997,0,0,1,0
Keyboard&Mouse,81.05997,0,0,-1,0
Keyboard&Mouse,81.07997,0,0,1,0
Keyboard&Mouse,81.09997,1,0,-1,0
Keyboard&Mouse,81.21997,-0.292893,0.707107,0,0
Keyboard&Mouse,81.25997,-0.707107,0.292893,1,0
Keyboard&Mouse,81.27997,0,0,-1,0
Keyboard&Mouse,81.29997,0,0,1,0
Keyboard&Mouse,81.31997,0,0,-1,0
Keyboard&Mouse,81.37997,0,-1,1,0
Keyboard&Mouse,81.41997,0,0,-1,0
Keyboard&Mouse,81.47997,0,0,1,0
Keyboard&Mouse,81.49997,0,0,-1,-1
Keyboard&Mouse,81.51997,0,0,0,1
Keyboard&Mouse,81.55997,1,0,0,0
Keyboard&Mouse,81.87997,0,0,20,3
Keyboard&Mouse,81.89997,0,0,-15,-2
Keyboard&Mouse,81.91997,0,0,-2,0
Keyboard&Mouse,81.95997,-1,0,-1,-1
Keyboard&Mouse,81.97997,0,0,-2,0
Keyboard&Mouse,81.99997,0,0,1,0
Keyboard&Mouse,82.07997,0,0,-1,0
Keyboard&Mouse,82.21997,0,1,0,0
Keyboard&Mouse,82.29997,0,0,1,0
Keyboard&Mouse,82.33997,0,0,-1,0
Keyboard&Mouse,82.53997,0,0,0,1
Keyboard&Mouse,82.55997,0,-1,0,-1
Keyboard&Mouse,82.61997,1,0,0,0
Keyboard&Mouse,82.89997,-1,0,0,0
Keyboard&Mouse,83.01997,-1,0,0,0
Keyboard&Mouse,83.17997,0,0,-1,0
Keyboard&Mouse,83.27997,0,0,-1,0
Keyboard&Mouse,83.29997,0,0,1,0
Keyboard&Mouse,83.43997,1,0,-2,0
Keyboard&Mouse,83.45997,0,0,2,0
Keyboard&Mouse,83.49997,0,1,-1,0
