ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Gamepad,137.22,-0.02145702,0.01544559,0,0
Gamepad,137.2399,-0.01933253,0.01319748,0,0
Gamepad,137.2599,-0.009450316,0.006213546,0,0
Gamepad,137.3,0.04109567,-0.02816886,0,0
Gamepad,137.3199,0.02654338,-0.01986116,0,0
Gamepad,137.34,0.02575386,-0.02063334,0,0
Gamepad,137.36,0.01340652,-0.01130891,0,0
Gamepad,137.3799,0.00495863,-0.00428611,0,0
Gamepad,137.3999,0.003362298,-0.002938688,0,0
Gamepad,137.42,0.002597034,-0.002288222,-0.06872209,0.002104048
Gamepad,137.44,-0.00643152,0.005637586,-0.06561904,-0.002800654
Gamepad,137.4599,-0.2203487,0.1453316,-0.3536569,-0.009056151
Gamepad,137.4799,-0.2762879,0.08708513,-0.3850407,-0.01204043
Gamepad,137.5,-0.04196906,0.005862772,-0.1264399,-0.0104933
Gamepad,137.52,-0.02581504,0.002710879,0.0001193285,-0.003503479
Gamepad,137.5399,-0.06676164,0.003890216,0.0003029108,-0.007641952
Gamepad,137.56,-0.0512839,-4.541874E-05,0.0001326799,-0.002951313
Gamepad,137.58,-0.02317208,-0.0008838177,9.083748E-05,-0.001916144
Gamepad,137.5999,-0.01663891,-0.0009670258,5.960464E-05,-0.001216386
Gamepad,137.6199,-0.01591923,-0.001186073,0,0
Gamepad,137.64,-0.02342755,-0.002211452,0,0
Gamepad,137.66,-0.02928697,-0.003550112,0,0
Gamepad,137.6799,-0.01992334,-0.002918482,0,0
Gamepad,137.7,-0.02433339,-0.004123509,-0.00058496,0.01369534
Gamepad,137.72,-0.01964855,-0.003782988,-0.0002874732,0.009202858
Gamepad,137.7399,-0.02766983,-0.006024182,-0.0001578927,0.006799998
Gamepad,137.7599,-0.05211161,-0.01360989,-0.0001121163,0.006833258
Gamepad,137.78,-0.05741933,-0.018556,-4.899502E-05,0.004576899
Gamepad,137.8,-0.04533449,-0.01742911,-3.325939E-05,0.006377941
Gamepad,137.8199,-0.02474412,-0.01060152,8.34465E-07,0.004425097
Gamepad,137.84,-0.01940706,-0.008874953,2.408028E-05,0.004943776
Gamepad,137.86,-0.01497731,-0.007196009,4.446507E-05,0.004607618
Gamepad,137.8799,-0.01167428,-0.005823612,5.185604E-05,0.00375258
Gamepad,137.8999,-0.01352131,-0.006985307,5.477667E-05,0.003172403
Gamepad,137.92,-0.007215232,-0.003835142,7.379055E-05,0.003568383
Gamepad,137.94,-0.002853245,-0.001537561,8.08835E-05,0.003354002
Gamepad,137.9599,-0.003125757,-0.001698136,5.90682E-05,0.002195001
Gamepad,137.9799,0,0,2.419949E-05,0.0008534584
Gamepad,138.02,-0.001380533,-0.0007545948,0,0
Gamepad,138.0399,-0.002297968,-0.001262307,7.146597E-05,0.002377149
Gamepad,138.06,-0.01412219,-0.007931411,2.121925E-05,0.0006703809
Gamepad,138.08,-0.02005228,-0.01178825,0,0
Gamepad,138.0999,-0.03439766,-0.02173048,0,0
Gamepad,138.1199,-0.02934057,-0.02014083,0,0
Gamepad,138.14,-0.01409662,-0.01023668,0,0
Gamepad,138.16,-0.007364511,-0.005499065,0,0
Gamepad,138.1799,-0.03494132,-0.02758247,0,0
Gamepad,138.2,-0.01739615,-0.01470894,0,0
Gamepad,138.22,-0.01912206,-0.01697779,7.963181E-05,0.002406932
Gamepad,138.2399,-0.02376014,-0.02236551,1.895428E-05,0.0005483292
Gamepad,138.2599,-0.03920937,-0.04034054,0,0
Gamepad,138.28,-0.05794746,-0.0690853,0,0
Gamepad,138.3,-0.03128195,-0.04325259,0,0
Gamepad,138.3199,-0.02974278,-0.04620081,0,0
Gamepad,138.34,-0.02786285,-0.04908586,0,0
Gamepad,138.36,-0.04528433,-0.09765348,0,0
Gamepad,138.3799,-0.01537389,-0.04103741,0,0
Gamepad,138.3999,-0.01446557,-0.04468948,0,0
Gamepad,138.42,-0.01505715,-0.05653235,0,0
Gamepad,138.44,-0.005452275,-0.02455787,0,0
Gamepad,138.4599,-0.003237784,-0.01616819,0,0
Gamepad,138.4799,0.2356739,-0.00862956,0,0
Gamepad,138.5,0.06453109,-0.007138357,0,0
Gamepad,138.52,0.1384332,-0.009230629,0,0
Gamepad,138.5399,0.07164234,-0.004793584,0,0
Gamepad,138.56,0.07864037,0.01104398,0,0
Gamepad,138.58,0.04516405,0.01397456,0,0
Gamepad,138.5999,0.07186887,0.01653889,0,0
Gamepad,138.6199,0.06005915,0.003372774,0.0003430247,0.008738503
Gamepad,138.64,0.08099703,-0.000591442,0.001412451,0.02511714
Gamepad,138.66,0.03695295,0.01226726,0.001238704,0.01609182
Gamepad,138.6799,0.02826807,0.05600086,0.001408875,0.01518414
Gamepad,138.7,0.01142769,0.03595778,0.0006795526,0.00654681
Gamepad,138.72,0.009486843,0.05518615,0.003444374,0.02832799
Gamepad,138.7399,0.0031568,0.05271277,0.007254601,0.04545036
Gamepad,138.7599,0.001898345,0.05729216,0.01127982,0.05330345
Gamepad,138.78,0.0004508533,0.07367536,0.02012593,0.07185252
Gamepad,138.8,0.0006557293,0.04839641,0.01281816,0.03739974
Gamepad,138.8199,-0.0002893955,0.0199306,0.005123973,0.01372585
Gamepad,138.84,0.001445159,0.01727462,0.004738808,0.01217639
Gamepad,138.86,-8.168817E-05,0.006326973,0.001894593,0.004740417
Gamepad,138.8799,-5.438924E-05,0.004269063,0.001278758,0.003160238
Gamepad,138.8999,-0.0001174547,0.009376705,0.0009686351,0.002373695
Gamepad,138.92,-0.0001730062,0.01421797,0.0005256534,0.001280695
Gamepad,138.94,-0.0001658276,0.01410425,0.003419101,0.008210868
Gamepad,138.9599,-0.0002074242,0.01833606,0.2244669,0.03734785
Gamepad,138.9799,-6.330758E-05,0.005756557,0.6969708,-0.4258741
Gamepad,139,-4.434586E-05,0.004079044,0,0
Gamepad,139.0199,-4.965067E-05,0.004612923,0,0
Gamepad,139.0399,-7.570907E-05,0.007129133,0,0
Gamepad,139.06,-0.0003778934,0.0374009,0,0
Gamepad,139.08,-0.0001256727,0.01315367,0,0
Gamepad,139.0999,-0.0002521724,0.02756679,0,0
Gamepad,139.1199,-0.03262322,0.01311672,0,0
Gamepad,139.14,-0.05758457,-0.0158782,0,0
Gamepad,139.16,-0.07759815,-0.02136403,0,0
Gamepad,139.1799,-0.03391659,-0.008518994,0,0
Gamepad,139.2,-0.03150389,-0.007508934,0,0
Gamepad,139.22,-0.01197362,-0.001122475,0,0
Gamepad,139.2399,-0.007994264,-0.001354575,0,0
Gamepad,139.2599,-0.007554144,0.01037306,0,0
Gamepad,139.28,-0.002408653,0.01268768,-0.1978391,-0.07209978
Gamepad,139.3,-0.004894197,0.01627076,-0.15449,-0.2926819
Gamepad,139.3199,-0.000341177,0.006389976,-0.08631024,-0.065494
Gamepad,139.34,-0.0002292693,0.004336059,-0.1174103,-0.09435359
Gamepad,139.36,0.02816206,-0.01979327,-0.2287337,-0.09514099
Gamepad,139.3799,0.05067368,-0.0574733,0.01588953,-0.01960629
Gamepad,139.3999,0.06199981,-0.09777206,0.01254326,-0.01479006
Gamepad,139.42,0.01446714,-0.02759475,0.002202034,-0.00253731
Gamepad,139.44,0.03445983,-0.06928748,0.003157437,-0.003608465
Gamepad,139.4599,0.02195203,-0.04406413,0.0004794002,-0.0005448461
Gamepad,139.4799,0.00827039,-0.01757252,0.0001382232,-0.0001570582
Gamepad,139.5,0.008618094,-0.04353437,8.583069E-06,-9.715557E-06
Gamepad,139.5199,0.08346138,-0.4281768,-0.01823872,0.02129865
Gamepad,139.5399,0,0,0.1968094,0.2089657
Gamepad,139.56,0,0,0.3722191,0.3211138
Gamepad,139.58,0,0,0.199575,0.1096458
Gamepad,140.14,0,0,-0.2647815,0.04598965
Gamepad,140.16,0,0,-0.2846,0.02621472
Gamepad,140.1799,0,0,-0.09589547,0.07209384
Gamepad,140.2,0,0,-0.05736357,0.05227518
Gamepad,140.22,0,0,-0.06935704,0.0878704
Gamepad,140.2399,0,0,-0.03921002,0.08734143
Gamepad,140.2599,0,0,-0.01662004,0.04758927
Gamepad,140.28,0,0,-0.04093009,0.04984197
Gamepad,140.3,0,0,-0.01348287,0.001582325
Gamepad,140.3199,0,0,-0.003228843,-0.006101042
Gamepad,140.34,0,0,-0.002895832,-0.005560279
Gamepad,140.36,0,0,-0.001094997,-0.002124906
Gamepad,140.3799,0,0,-0.001203299,-0.002349585
Gamepad,140.3999,0,0,-0.0001795292,-0.0003517568
Gamepad,140.42,0,0,-0.0002627373,-0.0005155504
Gamepad,140.44,0,0,0.004143775,0.008046776
Gamepad,140.4599,0,0,0.006640553,0.01253521
Gamepad,140.4799,0,0,0.2582659,0.01787114
Gamepad,140.5,0,0,0.3518583,-0.2974591
Gamepad,140.5199,0,0,0.2529546,-0.1563815
Gamepad,140.5399,0,0,0.01724262,-0.03840825
Gamepad,141.78,0,0,-0.01719991,0.03400714
Gamepad,141.8,0,0,-0.04189039,0.08565846
Gamepad,141.8199,0,0,-0.04977025,0.09686096
Gamepad,141.84,0,0,-0.1216518,0.273377
Gamepad,141.86,0,0,-0.09770183,0.03260618
Gamepad,141.8799,0,0,-0.02651697,0.007710218
Gamepad,141.8999,0,0,-0.06660277,0.01845241
Gamepad,141.92,0,0,-0.01648363,0.003232181
Gamepad,141.94,0,0,-0.005578518,0.002836883
Gamepad,141.9599,0,0,0.4433961,-0.5547414
Gamepad,142.0399,0.04626688,0.008161647,0,0
Gamepad,142.06,0.293073,0.01663433,0,0
Gamepad,142.08,0.03248155,0.002959909,0,0
Gamepad,142.0999,0.09850168,0.0025695,0,0
Gamepad,142.1199,0.3033945,0.00667255,0,0
Gamepad,142.14,0.02909601,0.0002260469,0,0
Gamepad,142.1599,0.01952499,0.0001441687,0,0
Gamepad,142.1799,0.07686329,0.002986815,0,0
Gamepad,142.2,0.03104812,0.0008533783,0,0
Gamepad,142.22,0.02810717,0.0001741126,0,0
Gamepad,142.2399,0.01422542,8.482113E-05,0,0
Gamepad,142.2599,0.005377352,3.150851E-05,0,0
Gamepad,142.28,0.004424214,2.57045E-05,0,0
Gamepad,142.2999,0.001639903,9.477139E-06,0,0
Gamepad,142.34,0.00205946,1.186505E-05,0,0
Gamepad,142.3999,-0.0185352,-0.0001083277,0,0
Gamepad,142.42,-0.01563644,-9.419769E-05,0,0
Gamepad,142.44,-0.0061782,-3.795326E-05,0,0
Gamepad,142.4599,-0.008428276,-5.246699E-05,0,0
Gamepad,142.4799,-0.04198819,-0.0002738833,0,0
Gamepad,142.5,-0.351281,0.01538138,0,0
Gamepad,142.5199,-0.03017634,0.008009527,0,0
Gamepad,142.5399,-0.1425231,0.0190764,-0.291171,0.1031708
Gamepad,142.56,-0.04870415,0.002796128,-0.04793689,0.02773137
Gamepad,142.58,-0.04229188,0.001576528,-0.06548867,0.02770118
Gamepad,142.5999,-0.01578638,-0.0004814044,-0.02976653,0.01839535
Gamepad,142.6199,-0.01098803,0.0004553348,-0.02059001,0.02636588
Gamepad,142.64,-0.009465024,-7.736683E-05,-0.01759779,0.03627664
Gamepad,142.6599,-0.02135156,-0.002811871,0.02639028,0.01630457
Gamepad,142.6799,-0.2227498,-0.08490366,0.03566161,0.001580626
Gamepad,142.7,0,0,0.410499,-0.2575265
Gamepad,143.14,0,0,-0.02993755,0.02144635
Gamepad,143.1599,0,0,-0.05074206,0.04893408
Gamepad,143.1799,0,0,-0.01389345,0.01599581
Gamepad,143.2,0,0,-0.01189181,0.01440113
Gamepad,143.22,0,0,-0.003269747,0.005375177
Gamepad,143.2399,0,0,0.0002072081,-0.003926374
Gamepad,143.2599,0,0,0.09426507,-0.08745681
Gamepad,143.28,0,0,0.01526234,-0.01476935
Gamepad,147.6199,0,0,-0.0228023,0.0005466638
Gamepad,147.64,0,0,-0.07005144,-0.008105765
Gamepad,147.6599,0,0,-0.0734251,-0.01792413
Gamepad,147.6799,0,0,-0.04809839,-0.01259495
Gamepad,147.7,0,0,-0.04934955,-0.01086815
Gamepad,147.7199,0,0,-0.09585992,-0.01772693
Gamepad,147.7399,0,0,-0.05806133,-0.007834569
Gamepad,147.7599,0,0,-0.03926554,-0.003192142
Gamepad,147.78,0,0,-0.02946931,0.01235025
Gamepad,147.7999,0,0,0.03578192,0.02734486
Gamepad,147.8199,0,0,0.4228145,0.03486921
Gamepad,147.84,0,0,0.0277865,0.003135643
Gamepad,148.0399,0,0,-0.4971814,-0.01754862
Gamepad,148.06,0,0,-0.3391677,-0.2534822
Gamepad,148.0799,0,0,-0.1057499,-0.06430414
Gamepad,148.0999,0,0,-0.004280865,0.01227912
Gamepad,148.1199,0,0,0.00516516,-0.01475316
Gamepad,148.14,0,0,0.004432201,-0.01210329
Gamepad,148.1599,0,0,0.0007135272,-0.001904547
Gamepad,148.1799,0,0,-0.008068681,0.02226546
Gamepad,148.2,0,0,-0.05073464,0.2284119
Gamepad,148.2199,0,0,0.2995331,0.07015691
Gamepad,148.2399,0,0,0.3288174,0.05843321
Gamepad,148.2599,0,0,0.3665218,-0.02745065
