ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Gamepad,0.6599998,0,0,-0.05429317,-0.05433089
Gamepad,0.6799998,0,0,-0.1098052,-0.133624
Gamepad,0.6999997,0.001056959,0.006435743,-0.0393419,-0.06313434
Gamepad,0.7199997,0.001353486,0.009091811,-0.03747891,-0.08399507
Gamepad,0.7399997,0.0002701897,0.001942094,-0.01366021,-0.03745541
Gamepad,0.7599998,0.0005570308,0.004149865,-0.007593811,-0.02528048
Gamepad,0.7799997,0.0004209066,0.0003915019,-0.003489852,-0.0166223
Gamepad,0.7999997,0.0005599698,0.003951555,-0.005222172,-0.01492217
Gamepad,0.8199997,0,0,-0.002542824,-0.007836252
Gamepad,0.8399997,0.0004368862,0.003210437,-0.0001592636,-0.001426429
Gamepad,0.8599997,0.0001093498,0.0008218139,-0.003354758,-0.01691478
Gamepad,0.8799997,0.0009380626,0.00736901,-0.003002912,-0.02900508
Gamepad,0.8999997,0.0005854475,0.004909024,-0.001343727,-0.01365229
Gamepad,0.9199997,0.0007875822,0.007018536,-0.001206577,-0.01263928
Gamepad,0.9399996,0.0007739034,0.007405978,-0.0001905859,-0.002031028
Gamepad,0.9599997,0.001284308,0.01356067,0.01411802,0.0456596
Gamepad,0.9799997,0.001831653,0.02266135,0.1206747,0.3260203
Gamepad,0.9999996,0.001005616,0.01449522,0.06947869,0.05266859
Gamepad,1.02,0.0004873965,0.00765229,0.02711535,0.02480872
Gamepad,1.04,0.0006992305,0.01178973,0.01891146,0.01930303
Gamepad,1.06,0.001563692,0.03047821,0.02316341,0.02907893
Gamepad,1.08,0.001671727,0.04078494,0.009224268,0.01533067
Gamepad,1.1,0.001878368,0.060625,0,0
Gamepad,1.12,0.0007896051,0.03214288,0,0
Gamepad,1.14,0.002416914,0.1388319,0,0
Gamepad,1.16,0.0007893387,0.06607231,0,0
Gamepad,1.18,0.0001506414,0.01433674,0,0
Gamepad,1.2,0.004097253,0.03383344,0,0
Gamepad,1.22,0.007300751,0.008956373,0,0
Gamepad,1.24,0.006104466,0.00559932,0,0
Gamepad,1.26,0.006100807,0.0038234,0,0
Gamepad,1.279999,0.001235753,0.002160311,0,0
Gamepad,1.3,0.00324408,0.002056062,0,0
Gamepad,1.34,0.003989842,0.0001003742,0,0
Gamepad,1.36,0.003391687,9.10759E-05,0,0
Gamepad,1.399999,0.00156128,4.380941E-05,0,0
Gamepad,1.439999,3.82252E-05,0.001712501,0,0
Gamepad,1.479999,0,0,-0.01732461,-0.1210378
Gamepad,1.5,0,0,-0.005366439,-0.08912584
Gamepad,1.52,0,0,-0.001474796,-0.07404666
Gamepad,1.539999,0,0,-0.008434067,-0.08534065
Gamepad,1.559999,0,0,-0.01048134,-0.05744424
Gamepad,1.579999,0,0,-0.002954904,-0.01249707
Gamepad,1.599999,0,0,-0.009512432,-0.02991131
Gamepad,1.619999,0,0,-0.003208652,-0.008097976
Gamepad,1.639999,0,0,-0.002170026,-0.004792601
Gamepad,1.659999,0,0,-0.001373943,-0.002256274
Gamepad,1.679999,0,0,0.0002509765,0.008054763
Gamepad,1.699999,0,0,0.01850208,0.3060508
Gamepad,1.719999,0.01444478,-0.01534057,0.02160207,0.09586119
Gamepad,1.739999,0.0164203,-0.01580846,0.01404925,0.05003947
Gamepad,1.759999,0.01135907,-0.01330096,0.007896836,0.02454423
Gamepad,1.779999,0.01365796,-0.02546701,0,0
Gamepad,1.799999,0.009594351,-0.03163227,0,0
Gamepad,1.819999,0.003333293,-0.01542214,0,0
Gamepad,1.839999,0.0007250309,-0.01068377,0,0
Gamepad,1.859999,0.002499253,-0.008862197,0,0
Gamepad,1.879999,0.002094626,-0.003393769,0,0
Gamepad,1.899999,0.002761185,-0.002542198,0,0
Gamepad,1.919999,0.003787249,-0.0008791387,0,0
Gamepad,1.939999,0.004686102,0.0004748404,0,0
Gamepad,1.959999,0.008911982,0.0009272397,0,0
Gamepad,1.979999,0.008932859,0.0009585917,0,0
Gamepad,1.999999,0.01471485,-0.0006915927,0,0
Gamepad,2.019999,0.004556134,0.0005226135,0,0
Gamepad,2.039999,0.002884462,0.0003336072,0,0
Gamepad,2.059999,-0.009734228,-0.01262748,0,0
Gamepad,2.079999,-0.1751117,-0.4150706,0,0
Gamepad,2.699999,0.01907593,0.01681725,0,0
Gamepad,2.719999,0.2497051,0.07394074,0,0
Gamepad,2.739999,0.4506315,0.03805145,0,0
Gamepad,2.759999,0.2756974,-0.03003486,0,0
Gamepad,2.779999,0.003833532,-0.05281722,0,0
Gamepad,2.799999,0.001045763,-0.04130335,0,0
Gamepad,2.819999,-3.814697E-06,-0.01007085,0,0
Gamepad,2.839999,-0.000300169,-0.01967631,0.2874278,-0.03502256
Gamepad,2.859999,-0.0001136661,-0.004176324,0.4253204,-0.02281688
Gamepad,2.879999,0.0004271865,0.03090218,0.285152,-0.006931342
Gamepad,2.899999,-0.001220882,0.0477918,6.121397E-05,0.0009506196
Gamepad,2.919999,-0.05235463,0.2735046,-0.0002414584,-0.00366883
Gamepad,2.939999,-0.1829059,0.3228584,-0.0001351237,-0.00196977
Gamepad,2.959999,-0.3685966,0.2729278,-0.0002458096,-0.003443785
Gamepad,2.979999,-0.03689462,0.01499635,-0.2751182,-0.001794808
