ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Keyboard&Mouse,49.09998,0,0,1,-1
Keyboard&Mouse,49.11998,0,0,-1,1
Keyboard&Mouse,49.13998,0,0,0,-1
Keyboard&Mouse,49.15998,0,0,0,1
Keyboard&Mouse,49.17998,0,0,0,-1
Keyboard&Mouse,49.19998,0,0,0,1
Keyboard&Mouse,49.21998,0,0,1,-1
Keyboard&Mouse,49.27998,0,0,-2,0
Keyboard&Mouse,49.29998,0,-1,2,0
Keyboard&Mouse,49.43998,-1,0,0,0
Keyboard&Mouse,49.83998,1,0,1,0
Keyboard&Mouse,49.87998,0,0,0,-1
Keyboard&Mouse,49.89998,0,0,-1,1
Keyboard&Mouse,49.95998,0,0,1,0
Keyboard&Mouse,50.01998,0,0,-1,0
Keyboard&Mouse,50.23998,0,0,0,1
Keyboard&Mouse,50.25998,0,0,0,-1
Keyboard&Mouse,50.37998,0,0,0,1
Keyboard&Mouse,50.39998,0,0,0,-1
Keyboard&Mouse,50.85998,0,0,1,0
Keyboard&Mouse,50.87998,0,0,-1,0
Keyboard&Mouse,51.09998,0,0,0,-1
Keyboard&Mouse,51.13998,0,0,0,1
Keyboard&Mouse,51.19998,0,0,0,-1
Keyboard&Mouse,51.27998,0,0,0,1
Keyboard&Mouse,51.81998,0,-1,0,0
Keyboard&Mouse,52.45998,0,0,0,-1
Keyboard&Mouse,52.49998,0,0,0,1
Keyboard&Mouse,52.59998,0,1,0,0
Keyboard&Mouse,53.77998,0,0,2,-2
Keyboard&Mouse,53.79998,0,0,-1,1
Keyboard&Mouse,53.81998,0,0,0,1
Keyboard&Mouse,53.83998,0,0,1,-1
Keyboard&Mouse,53.85998,0,0,-2,1
Keyboard&Mouse,53.89998,1,0,2,-1
Keyboard&Mouse,53.91998,0,0,-1,1
Keyboard&Mouse,53.93998,0,0,-1,-1
Keyboard&Mouse,53.95998,0,0,1,0
Keyboard&Mouse,53.97998,0,0,3,0
Keyboard&Mouse,53.99998,0,0,7,-2
Keyboard&Mouse,54.01998,0,0,-6,2
Keyboard&Mouse,54.03998,0,0,-4,1
Keyboard&Mouse,54.07998,0,0,1,0
Keyboard&Mouse,54.09998,-0.292893,0.707107,-2,0
Keyboard&Mouse,54.31998,0,0,1,0
Keyboard&Mouse,54.33998,0,0,-1,0
Keyboard&Mouse,54.35998,0,0,1,0
Keyboard&Mouse,54.37998,0,0,2,-2
Keyboard&Mouse,54.39998,0,0,-1,2
Keyboard&Mouse,54.41998,0,0,-2,0
Keyboard&Mouse,54.45998,0,0,1,0
Keyboard&Mouse,54.49998,0,0,0,-1
Keyboard&Mouse,54.51998,0,0,-1,1
Keyboard&Mouse,54.53998,0,0,1,0
Keyboard&Mouse,54.55998,-0.707107,0.292893,0,0
Keyboard&Mouse,54.61998,0,0,1,0
Keyboard&Mouse,54.63998,0,0,-1,0
Keyboard&Mouse,54.67998,0,0,3,0
Keyboard&Mouse,54.69998,0,0,-2,0
Keyboard&Mouse,54.73998,0,0,1,1
Keyboard&Mouse,54.75998,0,0,0,-1
Keyboard&Mouse,54.77998,0,0,-1,1
Keyboard&Mouse,54.79998,0,0,-1,-1
Keyboard&Mouse,54.83998,0,0,-1,0
Keyboard&Mouse,54.85998,0,0,1,0
Keyboard&Mouse,54.87998,0,0,-1,0
Keyboard&Mouse,54.89998,0,0,0,1
Keyboard&Mouse,54.91998,0,0,0,-1
Keyboard&Mouse,54.99998,0,0,1,0
Keyboard&Mouse,55.01998,0,0,-1,0
Keyboard&Mouse,55.03998,0,0,1,0
Keyboard&Mouse,55.05998,0,0,-1,0
Keyboard&Mouse,55.11998,0,0,1,0
Keyboard&Mouse,55.17998,0,0,-1,0
Keyboard&Mouse,55.27998,0,0,1,0
Keyboard&Mouse,55.31998,0,0,-1,0
Keyboard&Mouse,55.33998,0,0,1,0
Keyboard&Mouse,55.35998,0,0,-1,0
Keyboard&Mouse,55.69998,0,0,0,-1
Keyboard&Mouse,55.73998,0,0,0,-1
Keyboard&Mouse,55.77998,0,0,0,2
Keyboard&Mouse,55.81998,0,0,0,-1
Keyboard&Mouse,55.83998,0,0,0,1
Keyboard&Mouse,55.93998,0,0,0,-1
Keyboard&Mouse,55.95998,0,0,0,1
Keyboard&Mouse,56.03998,0,0,0,-1
Keyboard&Mouse,56.05998,0,0,0,1
Keyboard&Mouse,56.07998,0,0,0,-1
Keyboard&Mouse,56.09998,0,-1,0,1
Keyboard&Mouse,56.13998,0,0,0,-1
Keyboard&Mouse,56.15998,0,0,0,1
Keyboard&Mouse,56.37998,0,0,-1,0
Keyboard&Mouse,56.39998,0,0,1,0
Keyboard&Mouse,57.47998,0,0,0,1
Keyboard&Mouse,57.49998,0,0,-1,-1
Keyboard&Mouse,57.51998,0,0,1,0
Keyboard&Mouse,57.69998,0,0,-1,0
Keyboard&Mouse,57.71998,0,0,-1,0
Keyboard&Mouse,57.73998,0,0,-4,0
Keyboard&Mouse,57.75998,0,0,-2,0
Keyboard&Mouse,57.77998,0,0,2,0
Keyboard&Mouse,57.79998,0,0,-2,0
Keyboard&Mouse,57.81998,0,0,2,0
Keyboard&Mouse,57.83998,0,0,-4,-1
Keyboard&Mouse,57.85998,0,0,1,0
Keyboard&Mouse,57.87998,0,0,3,1
Keyboard&Mouse,57.89998,0,0,3,0
Keyboard&Mouse,57.91998,0,0,3,0
Keyboard&Mouse,57.93998,0,0,-2,0
Keyboard&Mouse,58.01998,0,0,1,0
Keyboard&Mouse,58.03998,0,0,-1,0
Keyboard&Mouse,58.05998,0,0,1,0
Keyboard&Mouse,58.07998,0,0,1,0
Keyboard&Mouse,58.09998,0,0,-1,1
Keyboard&Mouse,58.11998,-1,0,1,-1
Keyboard&Mouse,58.23998,0.292893,0.707107,0,0
Keyboard&Mouse,58.31998,-0.292893,-0.707107,0,0
Keyboard&Mouse,58.43998,1,0,0,0
Keyboard&Mouse,58.57998,0,1,0,0
Keyboard&Mouse,58.67998,0,-1,0,0
Keyboard&Mouse,58.85998,0,1,0,0
Keyboard&Mouse,58.95998,0,-1,0,0
Keyboard&Mouse,59.27998,-1,0,-2,0
Keyboard&Mouse,59.29998,0,0,2,0
Keyboard&Mouse,59.33998,0,0,-1,0
Keyboard&Mouse,59.35998,0,0,1,0
Keyboard&Mouse,59.39998,1,1,0,0
Keyboard&Mouse,59.49998,0,-1,0,0
