ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Gamepad,166.6999,-0.02908088,-0.02497747,-0.0005141497,0.001822859
Gamepad,166.7199,0,0,-0.0003469586,0.00122267
Gamepad,166.7599,0,0,-0.0004802942,0.00168246
Gamepad,166.8199,0,0,-0.0003188252,0.00111115
Gamepad,167.0199,0,0,-0.0004293919,0.001488864
Gamepad,167.3199,0,0,0.001974821,-0.006919622
Gamepad,167.3399,0,0,0.00244087,-0.008825421
Gamepad,167.3599,0,0,0.002400577,-0.009002268
Gamepad,167.3799,0,0,0.004029751,-0.01593319
Gamepad,167.3999,0,0,0.001765549,-0.007350475
Gamepad,167.4199,0,0,0.008252978,-0.03827712
Gamepad,167.4399,0,0,0.01306784,-0.08725915
Gamepad,167.4599,0,0,-0.004645467,-0.2461225
Gamepad,167.4799,-0.09453654,0.304814,-0.01025867,-0.05898154
Gamepad,167.4999,-0.04289768,0.06324667,-0.006943941,-0.03131916
Gamepad,167.5199,-0.05088241,0.1053365,-0.008296788,-0.03236693
Gamepad,167.5399,-0.01828113,0.03664252,-0.002212048,-0.007938325
Gamepad,167.5599,-0.03372245,0.07262564,-0.004031837,-0.01385921
Gamepad,167.5799,-0.04729348,0.1213767,-0.006821811,-0.02191401
Gamepad,167.5999,-0.01399955,0.04041845,-0.002796173,-0.008502126
Gamepad,167.6199,-0.01211342,0.0367111,-0.003219247,-0.009484053
Gamepad,167.6399,-0.002734452,0.01386011,-0.001340151,-0.003858864
Gamepad,167.6599,0.02287751,-0.01666492,-0.001248062,-0.003548503
Gamepad,167.6799,0.2935836,-0.7783667,-0.1945967,-0.04179758
Gamepad,167.6999,0,0,-0.01893383,0.001253188
Gamepad,167.7199,0,0,-0.08531475,0.01185247
Gamepad,167.7399,0,0,-0.3247176,0.08369327
Gamepad,167.7599,0,0,-0.3191653,0.2785607
Gamepad,168.0199,-0.01803529,0.2692729,0,0
Gamepad,168.0599,-0.05641529,0.2949205,0,0
Gamepad,168.0799,-0.04517011,0.1586085,0.2993114,-0.3699284
Gamepad,168.0999,-0.008712165,0.04600346,0.0808526,-0.04447693
Gamepad,168.1199,-0.002984658,0.01937085,0.2347143,-0.05405584
Gamepad,168.1399,-0.008407712,0.07332504,0.1248024,-0.1613937
Gamepad,168.1599,-0.002095342,0.05281788,0.01413333,-0.02723289
Gamepad,168.1799,-0.0010387,0.0494343,-0.004099786,-0.004673898
Gamepad,168.1999,0.0009349585,0.02612406,-0.001329601,-0.001503348
Gamepad,168.2199,0.02055105,0.002729416,0.006556749,0.007472694
Gamepad,168.2399,0.1145844,-0.01821679,0.02311552,0.0275985
Gamepad,168.2599,0.006788882,-0.9743901,0.007512093,0.009419799
Gamepad,168.2799,0,0,0.006015062,0.007713675
Gamepad,168.2999,0,0,0.004857957,0.006345391
Gamepad,168.3199,0,0,0.02510005,0.03456706
Gamepad,168.3399,0,0,0.02165371,0.03254128
Gamepad,168.3599,0,0,0.02641845,0.04387486
Gamepad,168.3999,0,0,0.0167461,0.03073552
Gamepad,168.4199,0,0,0.01132631,0.0223619
Gamepad,168.4399,0,0,0.003487289,0.007176697
Gamepad,168.4599,0,0,0.003679693,0.007734686
Gamepad,168.4799,0,0,0.003907442,0.008406073
Gamepad,168.4999,0,0,0.003713727,0.008183986
Gamepad,168.5199,0,0,0.005231261,0.01187259
Gamepad,168.5399,0,0,0.001940906,0.004514128
Gamepad,168.5599,0,0,0.002393365,0.0056521
Gamepad,168.5799,0,0,0.002403677,0.005776048
Gamepad,168.5999,0,0,0.003234923,0.00793916
Gamepad,168.6199,0,0,0.003212214,0.008082122
Gamepad,168.6399,0,0,0.002467692,0.006352097
Gamepad,168.6799,0,0,0.0006478429,0.001689106
Gamepad,168.6999,0,0,0.001289129,0.003388792
Gamepad,168.7199,0,0,0.006374955,0.01733106
Gamepad,168.7399,0,0,0.00213486,0.006034523
Gamepad,168.7599,0,0,0.001430809,0.004114509
Gamepad,168.7799,0,0,0.0009667873,0.002813637
Gamepad,168.7999,0,0,0.001083374,0.003185362
Gamepad,168.8399,0,0,0.004249334,0.01285002
Gamepad,168.8599,0,0,0.004102051,0.01299384
Gamepad,168.8799,0,0,0.001896322,0.006224275
Gamepad,168.8999,0,0,0.00222677,0.007501394
Gamepad,168.9199,0,0,0.001946032,0.006738633
Gamepad,168.9399,0,0,0.005029142,0.01830414
Gamepad,168.9599,0,0,0.002961695,0.01146807
Gamepad,168.9799,0,0,0.003029883,0.01235773
Gamepad,168.9999,0,0,0.005622506,0.02499348
Gamepad,169.0199,0,0,0.003811121,0.01891646
Gamepad,169.0399,0.3265713,0.02066808,0.004911423,0.02776739
Gamepad,169.0599,0.05788302,0.03243564,0.00225693,0.01457879
Gamepad,169.0799,0.3570786,0.05895415,0.00211674,0.01517986
Gamepad,169.0999,0.2493256,0.02284775,0.0007658005,0.005955294
Gamepad,169.1399,-0.003586173,0.02413362,0.0006380081,0.005192064
Gamepad,169.1599,-0.001193762,0.007240713,0.0003512502,0.002958529
Gamepad,169.1799,-0.0008455515,0.004938737,0,0
Gamepad,169.1999,-0.0005473495,0.003120363,0.0002500415,0.002153628
Gamepad,169.2199,-0.0003265142,0.001834735,0,0
Gamepad,169.2399,-0.0002720952,0.00151296,0,0
Gamepad,169.2599,0,0,8.910894E-05,0.0007780865
Gamepad,169.2799,-0.0002317429,0.00127925,0,0
Gamepad,169.3599,0,0,0.0004435778,0.003953479
Gamepad,169.3799,0,0,0.0004727244,0.004378848
Gamepad,169.3999,0,0,0.0004203916,0.004054375
Gamepad,169.4199,0,0,0.00140202,0.01490778
Gamepad,169.4399,0,0,0.002122283,0.02966533
Gamepad,169.4599,-0.0007769465,0.004219234,-0.9287411,0.05762789
Gamepad,169.4999,-0.9126922,-0.1078554,-0.06966061,-0.001111683
Gamepad,169.5199,-0.0568795,-0.06157172,0,0
Gamepad,169.5399,-0.01350667,-0.01375807,0,0
Keyboard&Mouse,171.6799,0,0,8,20
Keyboard&Mouse,171.6999,0,0,-1,-2
Keyboard&Mouse,171.7399,0,0,-6,-17
Keyboard&Mouse,171.7599,0,0,-1,-1
Keyboard&Mouse,171.8799,0,0,0,1
Keyboard&Mouse,171.8999,0,0,0,-1
