ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Keyboard&Mouse,4.479999,0,0,-1,0
Keyboard&Mouse,4.539999,0,0,1,0
Keyboard&Mouse,4.559999,0,0,-1,0
Keyboard&Mouse,4.579998,0,0,1,0
Keyboard&Mouse,4.619998,0,0,-1,0
Keyboard&Mouse,4.699998,0,0,0,1
Keyboard&Mouse,4.719998,0,1,0,-1
Keyboard&Mouse,4.739998,0,0,1,0
Keyboard&Mouse,4.759998,0,0,-1,0
Keyboard&Mouse,4.779998,1,0,0,0
Keyboard&Mouse,4.979998,-1,0,0,0
Keyboard&Mouse,5.159998,1,0,0,0
Keyboard&Mouse,5.259998,-1,0,0,0
Keyboard&Mouse,5.439998,1,0,0,0
Keyboard&Mouse,5.519998,-1,0,0,0
Keyboard&Mouse,5.599998,0,0,1,0
Keyboard&Mouse,5.619998,0,0,-1,0
Keyboard&Mouse,5.659998,1,0,0,0
Keyboard&Mouse,5.699998,0,0,1,0
Keyboard&Mouse,5.739998,0,0,-1,0
Keyboard&Mouse,5.759998,-1,0,0,0
Keyboard&Mouse,5.819998,0,0,1,0
Keyboard&Mouse,5.839998,0,0,-1,0
Keyboard&Mouse,5.879998,1,0,0,0
Keyboard&Mouse,5.979998,-1,0,0,0
Keyboard&Mouse,6.119998,1,0,0,0
Keyboard&Mouse,6.219998,-1,0,0,0
Keyboard&Mouse,6.359998,1,0,0,0
Keyboard&Mouse,6.419998,-1,0,0,0
Keyboard&Mouse,6.559998,1,0,0,0
Keyboard&Mouse,6.679997,-1,0,0,0
Keyboard&Mouse,6.699997,0,0,1,1
Keyboard&Mouse,6.719997,0,0,-1,-1
Keyboard&Mouse,6.799998,1,0,0,0
Keyboard&Mouse,6.919998,0,0,1,0
Keyboard&Mouse,6.939998,0,0,-1,0
Keyboard&Mouse,6.999998,-0.292893,0.707107,0,0
Keyboard&Mouse,7.019998,-0.707107,0.292893,0,0
Keyboard&Mouse,7.759997,0,0,0,1
Keyboard&Mouse,7.799997,0,0,0,-1
Keyboard&Mouse,7.879997,0,0,-1,0
Keyboard&Mouse,7.899997,0,0,1,1
Keyboard&Mouse,7.939997,0,0,0,-1
Keyboard&Mouse,7.979997,0,0,-1,0
Keyboard&Mouse,7.999997,0,0,1,0
Keyboard&Mouse,8.239997,0,-1,0,0
Keyboard&Mouse,8.419997,0,0,1,1
Keyboard&Mouse,8.439997,0,0,0,-1
Keyboard&Mouse,8.459997,0,0,-1,0
Keyboard&Mouse,8.479997,0,0,1,0
Keyboard&Mouse,8.499997,0,0,-1,0
Keyboard&Mouse,8.599997,0,0,1,0
Keyboard&Mouse,8.659997,0,0,-1,0
Keyboard&Mouse,8.679996,0,0,1,0
Keyboard&Mouse,8.739997,0,0,1,0
Keyboard&Mouse,8.759997,0,0,-1,0
Keyboard&Mouse,8.839997,0,0,-1,0
Keyboard&Mouse,8.859997,0,0,1,0
Keyboard&Mouse,8.899997,0,1,0,0
Keyboard&Mouse,8.939997,0,0,-1,-1
Keyboard&Mouse,8.959997,0,0,1,1
Keyboard&Mouse,8.979997,0,0,-1,0
Keyboard&Mouse,9.019997,0,0,1,0
Keyboard&Mouse,9.039997,0,0,-1,0
Keyboard&Mouse,9.099997,0,0,1,0
Keyboard&Mouse,9.119997,0,0,1,0
Keyboard&Mouse,9.139997,0,0,1,0
Keyboard&Mouse,9.159997,0,0,0,-1
Keyboard&Mouse,9.179996,0,0,0,1
Keyboard&Mouse,9.219996,0,0,-1,0
Keyboard&Mouse,9.259996,0,0,-1,0
Keyboard&Mouse,9.299996,0,0,-1,0
Keyboard&Mouse,9.319997,0,0,1,0
Keyboard&Mouse,9.339996,0,0,-1,0
Keyboard&Mouse,9.359997,0,0,0,1
Keyboard&Mouse,9.379996,0,0,0,-1
Keyboard&Mouse,9.459996,0,0,2,0
Keyboard&Mouse,9.479997,0,0,2,0
Keyboard&Mouse,9.499996,0,0,5,0
Keyboard&Mouse,9.519997,0,0,-2,-1
Keyboard&Mouse,9.539996,0,0,-2,0
Keyboard&Mouse,9.559997,0,0,-4,1
Keyboard&Mouse,9.579997,0,0,-1,0
Keyboard&Mouse,9.639997,0,0,1,-1
Keyboard&Mouse,9.659997,0,0,-1,1
Keyboard&Mouse,9.759996,0,0,2,0
Keyboard&Mouse,9.779997,0,0,-2,0
Keyboard&Mouse,9.799996,0.707107,-0.292893,0,0
Keyboard&Mouse,9.999996,-0.707107,0.292893,0,0
Keyboard&Mouse,10.2,0,0,0,1
Keyboard&Mouse,10.22,0,0,1,1
Keyboard&Mouse,10.24,0,0,0,-1
Keyboard&Mouse,10.3,0,0,0,-1
Keyboard&Mouse,10.32,0,0,0,1
Keyboard&Mouse,10.34,0,0,-1,-1
Keyboard&Mouse,10.36,0,0,1,0
Keyboard&Mouse,10.38,0,0,-1,0
Keyboard&Mouse,10.4,0,0,1,1
Keyboard&Mouse,10.42,0,0,0,-1
Keyboard&Mouse,10.44,0,0,-1,0
Keyboard&Mouse,10.5,0,0,1,1
Keyboard&Mouse,10.52,0,0,0,-1
Keyboard&Mouse,10.54,0,0,-1,0
Keyboard&Mouse,10.78,0,0,-1,0
Keyboard&Mouse,10.84,0,0,-1,0
Keyboard&Mouse,10.86,0,0,1,0
Keyboard&Mouse,10.9,0,0,1,0
Keyboard&Mouse,10.92,0,0,-1,0
Keyboard&Mouse,10.98,0,0,1,0
Keyboard&Mouse,11,0,0,-1,0
Keyboard&Mouse,11.02,0,0,1,0
Keyboard&Mouse,11.18,0,0,0,-1
Keyboard&Mouse,11.2,0,0,-1,0
Keyboard&Mouse,11.22,0,0,1,0
Keyboard&Mouse,11.24,0,0,0,1
Keyboard&Mouse,11.34,0,0,-1,-1
Keyboard&Mouse,11.36,0,0,1,0
Keyboard&Mouse,11.4,0,0,0,1
Keyboard&Mouse,11.42,0,0,0,-1
Keyboard&Mouse,11.44,0,0,-1,1
Keyboard&Mouse,11.48,0,0,1,0
Keyboard&Mouse,12.06,0,0,1,-1
Keyboard&Mouse,12.08,0,0,-1,1
Keyboard&Mouse,12.14,0,-1,1,0
Keyboard&Mouse,12.16,0,0,0,-1
Keyboard&Mouse,12.18,0,0,0,1
Keyboard&Mouse,12.2,0,0,-1,0
Keyboard&Mouse,12.22,0,0,1,0
Keyboard&Mouse,12.24,0,0,-1,0
Keyboard&Mouse,12.26,0,0,0,-1
Keyboard&Mouse,12.28,0,0,0,1
Keyboard&Mouse,12.3,0,1,0,0
Keyboard&Mouse,12.32,0,0,1,0
Keyboard&Mouse,12.36,0,0,-1,0
Keyboard&Mouse,12.42,0,0,1,0
Keyboard&Mouse,12.46,0,0,-1,-1
Keyboard&Mouse,12.48,0,0,0,1
Keyboard&Mouse,12.5,0,0,1,0
Keyboard&Mouse,12.52,0,0,-1,0
Keyboard&Mouse,12.6,0,0,1,0
Keyboard&Mouse,12.62,0,0,2,0
Keyboard&Mouse,12.64,0,-1,1,1
Keyboard&Mouse,12.66,0,0,-2,0
Keyboard&Mouse,12.68,0,1,-1,-1
Keyboard&Mouse,12.7,0,0,-1,0
Keyboard&Mouse,12.8,0,-1,0,0
Keyboard&Mouse,12.86,0,0,5,-2
Keyboard&Mouse,12.88,0,0,1,1
Keyboard&Mouse,12.9,0,0,-3,0
Keyboard&Mouse,12.92,0,0,-2,1
Keyboard&Mouse,12.94,0,0,-1,0
Keyboard&Mouse,13,0,0,1,0
Keyboard&Mouse,13.04,0,0,-1,0
Keyboard&Mouse,13.08,0,0,1,0
Keyboard&Mouse,13.12,0,0,-1,0
Keyboard&Mouse,13.16,0,0,1,0
Keyboard&Mouse,13.18,0,0,-1,0
Keyboard&Mouse,13.2,1,0,0,0
Keyboard&Mouse,13.3,0,0,1,0
Keyboard&Mouse,13.31999,-1,0,0,0
Keyboard&Mouse,13.34,0,0,-1,0
Keyboard&Mouse,13.47999,0,0,1,0
Keyboard&Mouse,13.5,0,0,-1,0
Keyboard&Mouse,13.56,0,0,2,0
Keyboard&Mouse,13.6,0,1,-1,0
Keyboard&Mouse,13.62,0,0,-1,0
Keyboard&Mouse,13.92,0,-1,0,0
Keyboard&Mouse,14.09999,0,0,1,0
Keyboard&Mouse,14.13999,0,0,-1,0
Keyboard&Mouse,14.2,0,0,1,0
Keyboard&Mouse,14.21999,0,1,-1,0
Keyboard&Mouse,14.25999,0,0,1,0
Keyboard&Mouse,14.27999,0,0,-1,0
Keyboard&Mouse,14.31999,0,0,1,0
Keyboard&Mouse,14.34,0,0,-1,0
Keyboard&Mouse,14.35999,0,0,2,0
Keyboard&Mouse,14.38,0,0,-1,0
Keyboard&Mouse,14.39999,0,-1,-1,0
Keyboard&Mouse,14.5,0,1,0,0
Keyboard&Mouse,14.51999,0,0,1,0
Keyboard&Mouse,14.54,0,0,-1,0
Keyboard&Mouse,14.58,0,-1,1,0
Keyboard&Mouse,14.59999,0,0,-1,0
Keyboard&Mouse,14.62,0,0,0,1
Keyboard&Mouse,14.7,0,0,3,3
Keyboard&Mouse,14.75999,0,0,-1,1
Keyboard&Mouse,14.79999,0,0,0,-2
Keyboard&Mouse,14.81999,0,0,-2,-2
Keyboard&Mouse,14.83999,0,0,2,0
Keyboard&Mouse,14.85999,0,0,-1,0
Keyboard&Mouse,14.87999,0,0,0,1
Keyboard&Mouse,14.89999,0,0,0,-2
Keyboard&Mouse,14.91999,0,1,-1,0
Keyboard&Mouse,14.95999,0,0,1,0
Keyboard&Mouse,14.97999,0,0,-1,1
