ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Keyboard&Mouse,30.63999,0,0,-1,0
Keyboard&Mouse,30.71999,0,0,-2,0
Keyboard&Mouse,30.73999,0,0,3,0
Keyboard&Mouse,30.77999,1,0,0,0
Keyboard&Mouse,30.79999,0,0,-1,0
Keyboard&Mouse,30.81999,0,0,-1,0
Keyboard&Mouse,30.83999,0,0,1,0
Keyboard&Mouse,30.89999,0,0,1,0
Keyboard&Mouse,30.91999,0,0,-1,0
Keyboard&Mouse,30.95999,0,0,1,0
Keyboard&Mouse,31.09999,0,0,-1,0
Keyboard&Mouse,31.11999,0,0,1,0
Keyboard&Mouse,31.81999,-1,0,0,0
Keyboard&Mouse,31.95999,0,0,-1,0
Keyboard&Mouse,31.97999,0,0,0,1
Keyboard&Mouse,31.99999,0,0,1,-1
Keyboard&Mouse,32.01999,0,0,-1,1
Keyboard&Mouse,32.03999,0,0,0,1
Keyboard&Mouse,32.05999,0,0,1,-1
Keyboard&Mouse,32.07999,0,0,0,1
Keyboard&Mouse,32.11999,0,0,0,-1
Keyboard&Mouse,32.15999,0,0,0,-1
Keyboard&Mouse,32.17999,0,0,0,1
Keyboard&Mouse,32.19999,0,0,1,0
Keyboard&Mouse,32.21999,0,0,-1,0
Keyboard&Mouse,32.25999,0,0,1,-1
Keyboard&Mouse,32.27999,0,0,-1,1
Keyboard&Mouse,32.29999,0,0,0,-1
Keyboard&Mouse,32.67999,0,0,0,-1
Keyboard&Mouse,32.69999,0,0,0,1
Keyboard&Mouse,32.73999,0,0,0,-1
Keyboard&Mouse,32.75999,0,0,0,1
Keyboard&Mouse,32.77999,0,0,0,-1
Keyboard&Mouse,32.79999,0,0,0,1
Keyboard&Mouse,33.25999,0,0,-1,0
Keyboard&Mouse,33.27999,0,0,1,0
Keyboard&Mouse,33.31999,0,0,0,-1
Keyboard&Mouse,33.33999,0,0,0,1
Keyboard&Mouse,35.39999,0,0,1,0
Keyboard&Mouse,35.41999,0,0,0,-1
Keyboard&Mouse,35.43999,0,0,1,1
Keyboard&Mouse,35.45999,0,0,-1,0
Keyboard&Mouse,35.49999,0,0,-1,0
Keyboard&Mouse,35.51999,0,0,1,0
Keyboard&Mouse,35.53999,0,0,1,-1
Keyboard&Mouse,35.55999,0,0,-2,1
Keyboard&Mouse,35.69999,0,0,2,-1
Keyboard&Mouse,35.71999,0,0,-2,1
Keyboard&Mouse,35.73999,0,0,1,0
Keyboard&Mouse,35.75999,0,0,-1,0
Keyboard&Mouse,36.11999,0,0,-2,-1
Keyboard&Mouse,36.13999,0,0,-2,0
Keyboard&Mouse,36.15999,0,0,-8,-3
Keyboard&Mouse,36.17999,0,0,9,3
Keyboard&Mouse,36.19999,0,0,2,0
Keyboard&Mouse,36.21999,0,0,1,1
Keyboard&Mouse,36.33999,0,0,-1,0
Keyboard&Mouse,36.39999,0,0,1,0
Keyboard&Mouse,36.43999,0,0,-2,0
Keyboard&Mouse,36.45999,0,0,-4,0
Keyboard&Mouse,36.47999,0,0,2,1
Keyboard&Mouse,36.49999,0,0,4,-1
Keyboard&Mouse,36.73999,0,0,1,-1
Keyboard&Mouse,36.75999,0,0,0,1
Keyboard&Mouse,36.77999,0,0,0,-1
Keyboard&Mouse,36.79999,0,0,-1,1
Keyboard&Mouse,37.05999,0,0,1,0
Keyboard&Mouse,37.07999,0,0,-1,0
Keyboard&Mouse,37.09999,0,0,1,0
Keyboard&Mouse,37.11999,0,0,1,0
Keyboard&Mouse,37.15999,0,0,1,0
Keyboard&Mouse,37.17999,0,0,1,0
Keyboard&Mouse,37.19999,0,0,0,1
Keyboard&Mouse,37.21999,0,0,2,-1
Keyboard&Mouse,37.23999,0,0,2,1
Keyboard&Mouse,37.25999,0,0,-8,-1
Keyboard&Mouse,37.31999,0,0,1,0
Keyboard&Mouse,37.35999,0,0,-1,0
Keyboard&Mouse,37.37999,0,0,1,0
Keyboard&Mouse,37.39999,0,0,-1,0
Keyboard&Mouse,37.41999,0,0,1,0
Keyboard&Mouse,37.47999,0,0,-1,0
Keyboard&Mouse,37.53999,0,0,1,0
Keyboard&Mouse,37.57999,0,0,-1,0
Keyboard&Mouse,37.67999,0,0,-1,0
Keyboard&Mouse,37.71999,0,0,1,0
Keyboard&Mouse,37.73999,0,0,-1,0
Keyboard&Mouse,37.79999,0,0,1,0
Keyboard&Mouse,37.83998,0,0,-1,0
Keyboard&Mouse,37.85999,0,0,0,1
