ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Keyboard&Mouse,89.99997,0,0,0,-1
Keyboard&Mouse,90.01997,0,0,1,1
Keyboard&Mouse,90.29996,0,0,-1,-1
Keyboard&Mouse,90.33997,0,0,1,1
Keyboard&Mouse,90.43996,0,0,0,-1
Keyboard&Mouse,90.47997,0,0,0,1
Keyboard&Mouse,90.71997,0,0,-1,0
Keyboard&Mouse,90.73997,0,0,-1,-1
Keyboard&Mouse,90.75997,0,0,1,0
Keyboard&Mouse,90.77997,0,0,-2,0
Keyboard&Mouse,90.79996,0,0,2,1
Keyboard&Mouse,90.81997,0,0,-1,0
Keyboard&Mouse,90.83997,0,0,0,-1
Keyboard&Mouse,90.85997,0,0,1,1
Keyboard&Mouse,90.89997,0,0,-1,-1
Keyboard&Mouse,90.91997,0,0,-1,1
Keyboard&Mouse,90.93996,0,0,0,-1
Keyboard&Mouse,90.97997,0,0,1,0
Keyboard&Mouse,90.99997,0,0,-1,0
Keyboard&Mouse,91.05997,0,0,2,0
Keyboard&Mouse,91.07997,0,0,0,1
Keyboard&Mouse,91.09997,0,0,1,0
Keyboard&Mouse,91.11996,0,0,-1,0
Keyboard&Mouse,91.17997,0,0,0,-1
Keyboard&Mouse,91.19997,0,0,-1,1
Keyboard&Mouse,91.23997,0,0,-1,0
Keyboard&Mouse,91.27997,0,0,0,-1
Keyboard&Mouse,91.31997,0,0,-1,0
Keyboard&Mouse,91.35997,-0.707107,-0.292893,0,1
Keyboard&Mouse,91.37997,0,0,1,-1
Keyboard&Mouse,91.39997,0,0,0,1
Keyboard&Mouse,91.41997,0,0,1,-1
Keyboard&Mouse,91.43996,0,0,-1,1
Keyboard&Mouse,91.49997,0,0,1,0
Keyboard&Mouse,91.51997,0,0,0,-1
Keyboard&Mouse,91.53997,0,0,-1,1
Keyboard&Mouse,91.55997,0,0,-1,-1
Keyboard&Mouse,91.57997,0,0,-3,-1
Keyboard&Mouse,91.59997,0,0,5,2
Keyboard&Mouse,91.63997,0,0,1,-1
Keyboard&Mouse,91.65997,0,0,-2,1
Keyboard&Mouse,91.67997,0,0,-1,0
Keyboard&Mouse,91.69997,0,0,-3,0
Keyboard&Mouse,91.71997,0,0,-10,0
Keyboard&Mouse,91.77997,0,0,16,0
Keyboard&Mouse,91.81997,0,0,-1,0
Keyboard&Mouse,91.83997,0,0,1,0
Keyboard&Mouse,91.85997,0,0,1,0
Keyboard&Mouse,91.93996,0,0,-1,0
Keyboard&Mouse,91.97997,0.707107,0.292893,1,0
Keyboard&Mouse,91.99997,0,0,-1,1
Keyboard&Mouse,92.03997,0,0,0,-1
Keyboard&Mouse,92.05997,0,0,-1,1
Keyboard&Mouse,92.07996,0,0,0,-1
Keyboard&Mouse,92.09997,0,0,2,1
Keyboard&Mouse,92.11996,0,0,-1,-1
Keyboard&Mouse,92.13997,0,0,0,1
Keyboard&Mouse,92.15997,0,0,-1,-1
Keyboard&Mouse,92.17997,0,0,-2,1
Keyboard&Mouse,92.19997,0,0,-2,1
Keyboard&Mouse,92.21997,0,0,1,-1
Keyboard&Mouse,92.23997,0,0,5,0
Keyboard&Mouse,92.25996,0,0,-1,-1
Keyboard&Mouse,92.27997,0,0,1,0
Keyboard&Mouse,92.31997,0,0,-1,0
Keyboard&Mouse,92.33997,0,0,1,0
Keyboard&Mouse,92.35997,0,0,-1,1
Keyboard&Mouse,92.37997,0,0,1,-1
Keyboard&Mouse,92.51997,0,0,-1,0
Keyboard&Mouse,92.53997,0,0,1,0
Keyboard&Mouse,93.07996,0,0,1,1
Keyboard&Mouse,93.09997,0,0,0,-1
Keyboard&Mouse,93.11996,0,0,0,1
Keyboard&Mouse,93.13997,0,0,1,0
Keyboard&Mouse,93.15997,0,0,-1,0
Keyboard&Mouse,93.17997,0,0,0,-1
Keyboard&Mouse,93.19997,0,0,1,1
Keyboard&Mouse,93.21997,0,0,0,-1
Keyboard&Mouse,93.23997,0,0,-1,0
Keyboard&Mouse,93.27997,0,0,-1,1
Keyboard&Mouse,93.29996,0,0,0,-1
Keyboard&Mouse,93.31997,0,0,1,0
Keyboard&Mouse,93.35997,0,0,-1,0
Keyboard&Mouse,93.43996,0,0,2,0
Keyboard&Mouse,93.45997,0,0,-1,-1
Keyboard&Mouse,93.47997,0,0,-1,1
Keyboard&Mouse,94.17997,-0.707107,-0.292893,0,0
Keyboard&Mouse,94.23997,0,0,1,0
Keyboard&Mouse,94.25996,0,0,-1,0
Keyboard&Mouse,94.27997,0,0,1,0
Keyboard&Mouse,94.29996,0,0,-1,0
Keyboard&Mouse,94.31997,0.707107,0.292893,1,0
Keyboard&Mouse,94.35997,0,0,1,0
Keyboard&Mouse,94.37997,0,0,-2,0
Keyboard&Mouse,94.39996,0,0,1,0
Keyboard&Mouse,94.45997,0,0,-1,0
Keyboard&Mouse,94.49997,0,0,1,0
Keyboard&Mouse,94.51997,0,0,1,0
Keyboard&Mouse,94.53996,0,0,-1,0
Keyboard&Mouse,94.65997,0,0,-1,0
Keyboard&Mouse,94.67997,0,0,2,0
Keyboard&Mouse,94.69997,0,0,-1,0
Keyboard&Mouse,94.71996,0,0,1,0
Keyboard&Mouse,94.73997,0,0,1,-1
Keyboard&Mouse,94.75996,0,0,-1,1
Keyboard&Mouse,94.77997,0,0,1,-1
Keyboard&Mouse,94.79996,0,0,1,1
Keyboard&Mouse,94.81997,0,0,-1,0
