ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Gamepad,14.99999,0.04566672,0.2555777,0.0006051362,-0.005918734
Gamepad,15.03999,0.04041813,-0.002091706,0.0001361966,-0.001297593
Gamepad,15.07999,0.058483,-0.005947173,-0.3563713,0.09861588
Gamepad,15.09999,0.03322111,-0.004936934,0,0
Gamepad,15.12,0.009762108,-0.001668572,0,0
Gamepad,15.13999,0.02793911,-0.005328238,0,0
Gamepad,15.16,0.01276834,-0.002710819,0,0
Gamepad,15.17999,0.01141845,-0.002572298,0,0
Gamepad,15.2,0.005801231,-0.001360834,0,0
Gamepad,15.21999,0.01216348,-0.002972066,0,0
Gamepad,15.24,-0.2434387,-0.9699163,0,0
Gamepad,17.55999,0.001099738,0.008227368,0,0
Gamepad,17.57999,0.0003185309,0.002551745,0,0
Gamepad,17.59999,0.00330455,0.005952226,0,0
Gamepad,17.61999,0.02457738,0.02897733,0,0
Gamepad,17.63999,0.007821543,0.006536931,0,0
Gamepad,17.65999,0.02549427,0.01659288,0,0
Gamepad,17.67999,0.081932,0.02961212,0,0
Gamepad,17.69999,0.1169692,0.02240855,0,0
Gamepad,17.71999,0.05713797,0.007261053,0,0
Gamepad,17.73999,-0.01194832,-0.001383632,0,0
Gamepad,17.75999,-0.3026529,-0.1154834,0,0
Gamepad,17.77999,-0.004053978,-0.01125321,0,0
Gamepad,18.09999,0,0,0.2261817,0.003756752
Gamepad,18.11999,0,0,0.02242482,0.002767946
Gamepad,18.13999,0,0,0.04757112,0.001330225
Gamepad,18.15999,0,0,0.04908198,0.003137633
Gamepad,18.17999,0,0,0.02566585,0.000241952
Gamepad,18.19999,0,0,0.01318148,0.0102924
Gamepad,18.21999,0,0,0.009203345,0.03836192
Gamepad,18.23999,0,0,0.006166011,0.02541462
Gamepad,18.25999,0,0,0.006334603,0.03171851
Gamepad,18.27999,0,0,0.00361985,0.0134123
Gamepad,18.29999,0,0,0.0004946291,0.0048071
Gamepad,18.31999,0,0,-0.0452092,0.005061343
Gamepad,18.33999,0,0,-0.3153514,-0.0982976
Gamepad,18.35999,0,0,-0.03566472,-0.03069258
Gamepad,18.37999,0,0,-0.01370006,-0.01131252
Gamepad,18.57999,-0.005524429,-0.5849449,0,0
Gamepad,18.59999,-0.005897959,-0.07322168,0,0
Gamepad,18.61999,-0.002843365,-0.3417316,0,0
Gamepad,18.65999,-0.007808691,0.0001419187,0,0
Gamepad,18.67999,-0.01109563,0.0003066063,0,0
Gamepad,18.69999,-0.02476253,0.00112915,0,0
Gamepad,18.71999,-0.0227526,0.001580834,0,0
Gamepad,18.73999,-0.005435981,0.0004550815,0,0
Gamepad,18.75999,-0.008019015,0.0007256269,0,0
Gamepad,18.77999,-0.008331157,0.0008230805,0,0
Gamepad,18.79999,-0.001951948,0.0002029538,0,0
Gamepad,18.81999,-0.001590647,0.0001683235,0,0
Gamepad,18.83999,-0.001349971,0.0001448393,0,0
Gamepad,18.91999,0.01051457,-0.001079261,0,0
Gamepad,18.93999,0.008736834,-0.0008114576,0,0
Gamepad,18.95999,0.02207858,-0.001706898,0,0
Gamepad,18.97999,0.01299203,-0.00077492,0,0
Gamepad,18.99999,0.06962617,-0.001270115,0,0
Gamepad,19.01999,0.06476567,0.003176868,0,0
Gamepad,19.03999,0.07313225,0.00869,0,0
Gamepad,19.05999,0.02110934,0.003532469,0,0
Gamepad,19.07999,0.05764958,0.01204413,0,0
Gamepad,19.09999,0.03244695,0.008359969,0,0
Gamepad,19.11999,0.04098156,0.01224297,0,0
Gamepad,19.13999,0.01200435,0.00395155,0,0
Gamepad,19.15999,0.04583466,0.01666451,0,0
Gamepad,19.17999,0.02730531,0.01115543,0,0
Gamepad,19.19999,0.06924236,0.2408065,0,0
Gamepad,19.21999,-0.03729126,0.04274315,0,0
Gamepad,19.23999,-0.423765,0.6364949,0,0
Gamepad,19.43999,0.07924091,0.2599581,0,0
Gamepad,19.45999,0.02262349,0.02841571,0,0
Gamepad,19.47999,0.299429,0.3840635,0,0
Gamepad,19.49999,0.02849457,0.2304926,0,0
Gamepad,19.51999,0.02407014,-0.0118559,0,0
Gamepad,19.53999,0.01966402,-0.01029199,0,0
Gamepad,19.55999,0.01042277,-0.005683362,0,0
Gamepad,19.57999,0.001388729,-0.0007695556,0,0
Gamepad,19.59999,0.004333824,-0.00241977,0,0
Gamepad,19.61999,0.00106135,-0.0005968809,0,0
Gamepad,19.63999,0.0008814037,-0.0004969835,0,0
Gamepad,19.69999,-0.0008234382,0.0004642606,0,0
Gamepad,19.71999,-0.03106827,0.01678503,0,0
Gamepad,19.73999,-0.2424177,-0.2843561,0,0
Gamepad,19.75999,-0.2173008,-0.6037086,0,0
Gamepad,19.91999,-0.3125446,0.3862587,0,0
Gamepad,19.93999,-0.008800328,0.01438054,0,0
Gamepad,19.95999,-0.06254992,0.07087216,0,0
Gamepad,19.97999,-0.01206523,0.01240939,0,0
Gamepad,19.99999,-0.01696584,0.01741138,0,0
Gamepad,20.01999,0.412926,-0.5013322,0,0
Gamepad,20.47999,0.02099206,0.03761096,0,0
Gamepad,20.49999,0.02777545,0.05539314,0,0
Gamepad,20.51999,0.03057991,0.06474964,0,0
Gamepad,20.53999,0.03725528,0.05355753,0,0
Gamepad,20.55999,0.0317172,0.02881686,0,0
Gamepad,20.57999,0.05462788,0.03152663,0,0
Gamepad,20.59999,0.04372928,0.01491812,0,0
Gamepad,20.61999,0.04193814,0.01037908,0,0
Gamepad,20.63999,-0.01074123,-0.001730591,0,0
Gamepad,20.65999,-0.0530999,-0.01686579,0,0
Gamepad,20.67999,-0.2145818,-0.15754,0,0
Gamepad,20.69999,-0.002187956,-0.0395878,0,0
Gamepad,20.71999,-0.008004297,-0.08122776,0,0
Gamepad,21.85999,0.09192351,0.03015977,0,0
Gamepad,21.87999,0.04164687,0.02098766,0,0
Gamepad,21.89999,0.03405742,0.02888003,0,0
Gamepad,21.91999,-6.623566E-05,0.01200807,0,0
Gamepad,21.93999,-0.0581767,-0.02449332,0,0
Gamepad,21.95999,-0.09665014,-0.05762552,0,0
Gamepad,21.97999,-0.01273472,-0.009916686,0,0
