ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Gamepad,105,0.02279663,-0.01093066,0.0004192591,0.03926243
Gamepad,105.02,0.01309082,-0.006601572,-0.000490129,0.02360405
Gamepad,105.04,0.01519829,-0.007970095,-0.001154602,0.02546292
Gamepad,105.06,0.0240387,-0.01329827,-0.003804326,0.04660974
Gamepad,105.08,0.01892903,-0.01109111,-0.007730305,0.0574284
Gamepad,105.1,0.01485187,-0.009099245,-0.005255282,0.02927089
Gamepad,105.12,0.02064347,-0.01325107,-0.006697714,0.0316274
Gamepad,105.14,0.009609818,-0.006416321,-0.004919708,0.02051218
Gamepad,105.16,0.006412923,-0.004372001,-0.004911959,0.01879287
Gamepad,105.18,0.00517112,-0.003578722,-0.009744406,0.03352982
Gamepad,105.2,0.001627564,-0.001136422,-0.006646395,0.02066734
Gamepad,105.22,0.002800226,-0.001966357,-0.01073885,0.0305346
Gamepad,105.24,0.002823234,-0.001997173,-0.008030832,0.02097878
Gamepad,105.26,0.005885959,-0.004211009,-0.00368166,0.009170383
Gamepad,105.28,0.008192837,-0.005969822,-0.003023744,0.007341832
Gamepad,105.3,0.007035792,-0.005229235,-0.001711786,0.004084438
Gamepad,105.32,0.008437812,-0.006398797,-0.002837598,0.006661057
Gamepad,105.34,0.002450705,-0.001885176,-0.0008309484,0.001925856
Gamepad,105.36,0.001743495,-0.001348495,-0.0002980828,0.000688225
Gamepad,105.38,0.0007143021,-0.0005541444,-0.000741601,0.001705796
Gamepad,105.4,0.001174033,-0.0009132028,-0.00183028,0.004173309
Gamepad,105.42,0.000475347,-0.0003703833,-0.00500685,0.01116046
Gamepad,105.44,0,0,-0.008168995,0.01746705
Gamepad,105.46,0,0,-0.216106,-0.01966757
Gamepad,105.48,0.0005824566,-0.0004547834,-0.2934847,-0.1080868
Gamepad,105.5,0,0,-0.03130534,-0.04694426
Gamepad,105.52,-0.005040228,0.003911376,-0.06375465,-0.05990741
Gamepad,105.54,-0.0125683,0.009532571,-0.06106648,-0.04738775
Gamepad,105.56,-0.01432133,0.01048857,-0.2243667,-0.1243908
Gamepad,105.58,-0.03170919,0.02187949,-0.01162004,-0.02596952
Gamepad,105.6,-0.02720451,0.01738268,0,0
Gamepad,105.62,-0.02892575,0.01716709,0,0
Gamepad,105.64,-0.03021502,0.01656818,0,0
Gamepad,105.66,-0.0164105,0.008441746,0,0
Gamepad,105.68,-0.007923454,0.003940046,0,0
Gamepad,105.7,-0.003290772,0.001610875,0,0
Gamepad,105.72,-0.002275229,0.001104891,0,0
Gamepad,105.74,-0.001519412,0.000733912,0,0
Gamepad,105.78,-0.001357168,0.0006529689,0,0
Gamepad,105.8,0.009898603,-0.004820108,0,0
Gamepad,105.82,0.02992797,-0.01540965,0,0
Gamepad,105.84,0.02106687,-0.01162827,0,0
Gamepad,105.86,0.008850336,-0.005084753,0,0
Gamepad,105.88,0.00736326,-0.004322886,0,0
Gamepad,105.9,0.002826452,-0.001681924,0,0
Gamepad,105.92,0.0009815693,-0.0005869865,0,0
Gamepad,105.94,0.001203835,-0.0007219911,0,0
Gamepad,105.96,-0.00648272,0.003861248,0,0
Gamepad,105.98,-0.03247845,0.01837075,0,0
Gamepad,106,-0.0409711,0.0209713,0,0
Gamepad,106.02,-0.03005543,0.01391214,0,0
Gamepad,106.04,-0.02249199,0.009634793,0.004756462,0.01295373
Gamepad,106.06,-0.04343006,0.01680499,0.06012369,0.3071121
Gamepad,106.08,-0.03583866,0.01215506,0.03907735,0.09051114
Gamepad,106.1,-0.06468202,0.01821244,0.04882835,0.1056722
Gamepad,106.12,-0.03275029,0.007463336,0.02146317,0.04638553
Gamepad,106.14,-0.03080399,0.005974591,0.01937301,0.04374534
Gamepad,106.16,-0.02229388,0.003702641,0.02831982,0.05194002
Gamepad,106.18,-0.02056696,0.002959192,0.02721404,0.0459258
